,0,1,2,3,4,5
870,1740873330,2904313326,3312483512,1195493810,3894576866,493072129
871,356259129,2614827239,1448589127,4002998896,2309672168,489448560
872,2804218714,3295269146,3859724767,3847547516,157864396,186139314
873,31415469,1778879284,1850419989,1911825322,4235653950,2037449894
874,1224219060,2165977648,3580794893,562846021,3789770575,3211522719
875,587921126,1731517865,3267241621,1403806231,2997063965,524045481
876,1359950069,2329398590,266335398,1725797883,1707175188,4253586193
877,2727343772,2309962318,126946147,3959632864,3121805850,2525126726
878,505026259,293759737,1298055186,3508264560,429396583,2166140843
879,2258590293,1300186114,4212060131,1443049778,1375442998,2723840114
880,3060463632,16442314,3362444917,844578323,3141235600,1569205211
881,1305756185,3284279437,145222477,525614994,2868867165,3091984336
882,1188752366,1461038871,1971745625,4060363528,1144317821,530050964
883,640141701,4218293449,1203762565,723816854,3523490345,3535125876
884,1923526121,1501744011,1870976227,215383422,1724165273,3132102601
885,3120778281,1196587192,3153116336,4224992921,289424849,2724013663
886,3220613030,1978546129,1122612540,2989341763,3754798915,2171455642
887,1204979386,1516999333,951958692,3475438329,1904727646,3948372589
888,2652178989,1386321845,3784912378,3620725297,1512367460,418212859
889,2685416493,837424355,1817043812,770398601,956091371,2964413502
890,3885225462,1751490962,2937027025,316119544,2767005194,1118204072
891,1486125584,607894742,1079925255,720218899,2328402055,3766383816
892,2719435323,135849996,2435612293,676239331,2064535708,1856552708
893,2348868125,830583046,499485877,2581224073,247963546,4074337152
894,995256244,3728994160,3773730901,4089437789,530850595,1571323672
895,3490212517,4278995865,2078339414,1080909996,3952194400,4131305528
896,2650238774,645994069,1095681341,4288067172,809023732,3653974294
897,794918922,2915882358,1860802565,929056548,2455285286,2105663135
898,4132732567,61985672,2305541981,2449669426,1785923679,1778563906
899,1416013360,2001207894,2200869781,4202612629,4150429382,1130511315
900,665754883,847038093,609890707,2933683907,739490551,2432029877
901,3290237063,3171422533,3454533860,3260844132,317899402,3582131185
902,211036487,1874820241,2832490469,3439983063,606399485,1609103308
903,3070982742,3932495560,2930641780,3680913578,1430751690,1784310391
904,1042428728,622020381,627204164,2400847766,2655082699,3380753014
905,2762473733,3819111632,1937032399,1177996596,1451869208,2641366860
906,888818515,3801846226,606404093,655547108,1826324541,3876538691
907,2403699786,2421176706,3938374814,580274072,2120881262,4221835080
908,2599831275,1134182252,33452238,2937905379,1310147150,1586529850
909,1133973110,3930306252,1857588501,2420480412,1244097144,2614242751
910,2638379450,3758712175,1855454790,2966936249,4259968998,760816561
911,789856580,2438694783,1041645865,3924352200,264169304,3363640236
912,2239370737,4095942897,1270586018,4079344865,2550846276,1675274718
913,3374569002,1758489598,2380927883,2830080132,1619252416,669871421
914,1802962269,1115395846,3375961629,1146378541,2309720298,2892774518
915,143988978,2545770439,3686940710,990785836,747772249,264060535
916,1325761906,2977626018,2321673381,1360870106,1672776031,551640344
917,1468399296,265472631,2577829982,2363610207,601199528,1681245716
918,279069419,1416537385,2325124529,2419782058,4292256877,2055114940
919,3717903981,1866180575,3819563986,630770124,1915729459,4163742569
920,2087745196,3712628170,2596522705,1177526181,631230106,61558959
921,4116437636,2922749949,3236366791,929149001,3051853881,24803089
922,345529855,2824478046,929613187,1589803491,293246842,2536140364
923,309171049,1050813134,4291676845,2509972554,1686521882,1620381606
924,2055824892,340521679,1968614820,3361296334,3987387912,762883104
925,2700844277,1988893478,585600724,760609487,2804524524,4157084092
926,898730240,2000980266,4082690819,3873498858,915753205,2270364266
927,839470512,1346397605,2813897295,534770177,2773035420,4289117960
928,904064764,3692785850,3716184429,3525415146,983883840,1563936770
929,2168185833,629292649,627611744,2504124316,2852936898,3485577351
930,1585734050,3224054411,730909148,3863162029,2229575164,997922699
931,2081450123,2325609433,1875062926,288822241,912639769,2697563168
932,1974050941,594231854,383748529,3273114748,3472582870,674687540
933,1019104459,1608585722,3610439930,778986153,532511026,3041800247
934,4154460061,66607276,801703816,2431666731,3972400468,3698560870
935,1676895124,2625690024,73100280,3300378476,2337053422,1864106323
936,2626407540,3687056274,1688473968,970498119,161290948,2204177960
937,2043123055,2688493751,2429496641,2378799481,2756017930,3753486917
938,3148306969,1630419539,2523084767,829806434,1603189447,2234994091
939,4120510162,1184495285,3941335672,2268553170,110924841,2173008099
940,337521792,3318518447,1731378686,2008912554,1688624938,3809468658
941,165527035,671835382,181649625,3490215182,3006746556,2866299123
942,493689606,263606148,317251182,2587256005,489508044,3323490113
943,1464151347,2365364590,3993958363,4010730559,2851180404,4202471959
944,879185653,3091513176,3185467481,4178883457,2439565610,1499003251
945,3359352637,2451998177,505563140,4294507129,1503654856,2320041403
946,2579120253,689025283,3978149056,2746679704,1718719850,3512876024
947,2155255685,642818398,2349376161,4031841725,801486576,1288780414
948,702514595,4027144969,2268940062,1786478921,3724372712,1577819450
949,1372491343,1725204425,3147296321,108340562,3018882609,809514270
950,3895243797,703808359,2303370070,2862573225,3090256662,1214468999
951,1867076829,4225513110,1905863186,850032209,976650547,1492506095
952,2359203666,430177530,2969379003,954389730,3264710909,1031999905
953,2162681390,215997508,107057704,1152704558,4241964972,1624700358
954,2258183027,2407812226,2704256354,1333901136,156596882,2705340909
955,1839412731,3797291749,4056537304,3857396794,3853501585,4043043601
956,1955288402,3020405623,1919829929,2481459876,2379546126,4216119884
957,1984749374,2365468219,2000012911,1939038445,3184060738,2098908415
958,1220642711,3036596796,2658201515,2269125404,3041026952,1496217375
959,2244773861,3869845382,2459329526,2560396580,93033254,3953444426
960,3401215669,677075496,1377747088,3703444801,3008189590,3339293881
961,3086017082,4191902077,162336448,2433442268,2088268652,3997555523
962,783506661,1621737142,1752722210,1121259131,461877007,4226393084
963,2914774550,1167897976,272025706,1279143464,3217392613,657451769
964,2721605850,971943577,3092205932,1658859203,136936470,1209777648
965,3870048835,1383238585,2245833973,418415037,737332595,2489210874
966,3639059156,4218206353,2883272567,721894997,4108754202,2623035716
967,3068339228,3090249948,4253833801,2470535683,3472689248,3768074401
968,3230925252,2373570360,66518172,2012935713,1423707229,3295302803
969,378558179,2788983338,1010654667,3934501918,4098811201,814949712
970,1251035031,4240030864,2850768785,2251331905,1412063085,3219241002
971,2980860529,1408830735,3146250185,2743420685,9771099,2492297889
972,1655504089,3161341730,2923388076,1046636161,2183249746,124025957
973,3091242639,2036669601,1322677725,2829025274,613216881,1337613305
974,1165631273,3349721864,2466414144,693531651,2784045737,3121917984
975,2362658189,3090727573,710899902,2874813196,301208002,761860643
976,3015519166,701058331,1744814868,2843708208,3668338549,1410308371
977,3290387342,2880921316,3751936988,2228891424,164904515,2894574250
978,2307167494,3110242625,3492469340,3130703614,1871087995,3179033480
979,2225091822,2873159456,3278152418,1870020223,1670044637,1351115501
980,4077373357,4138428566,1920698864,2437618094,1001011924,401473478
981,2394438829,104504348,45441825,195706212,1632307936,727769495
982,1084516133,4141378170,1894890538,3878368179,550361568,2946138028
983,1511287043,1410693657,2996470449,801650809,2691217160,2001170823
984,468300103,214028096,896376045,4221869177,3709861810,2953985891
985,2552544189,75495495,1463801036,2597313290,2923205284,1275393529
986,265653527,519540537,659673479,1825776027,1164858267,3530313633
987,4197476400,1220032575,2056258052,912105799,478903241,4141857545
988,2474610360,1886220119,1370063560,1240230076,1881159781,1039202663
989,2061925230,3453978732,240344153,3157333371,3162410720,906239056
990,272176640,1071165489,125040171,3556293047,791671082,577765861
991,1914121257,109005738,2903386001,3522427962,3091502839,4138320299
992,1065226555,1481222588,2578323898,1146505572,2776836980,3115919017
993,1007496575,4246196061,3514653167,3302808359,4109848219,1647015738
994,3950981548,842398262,1604799256,3609450018,2097153750,101308533
995,1474323289,3616329545,2398480224,453273058,2513618278,733009629
996,337593032,1536016947,1164889126,3574229365,163368357,2323010700
997,1637700657,3472364870,9341087,697150395,899619807,4035513481
998,2691135774,931304512,339357680,309365621,1075071118,638596504
999,2416536996,1888082839,3604943099,950257560,3868710508,1393885728
1000,1985068283,1488552300,4077646789,743969100,714033431,2881653672
1001,3788380007,3130571671,4114533727,2338337501,4038222369,2195575979
1002,1141309777,1377564858,137311273,2372866479,4082460171,875513655
1003,846866480,2570284712,1212000651,2896491689,866311689,4013885471
1004,1714224712,4099224982,2424202033,337846546,3458897308,3973566033
1005,2951627752,1879377252,841550560,2112266100,1934676498,973858715
1006,2356879687,3870329637,788452643,2036112910,460639110,2435280013
1007,3222420937,3213850760,4217466582,2602775575,2912024425,2319336932
1008,4038995197,2513254678,1093775017,2245227831,3723339042,799229989
1009,1378961960,105099313,3114268382,1879201130,3308484294,4049125970
1010,3490937038,1103099263,1499160287,4197046620,3352559936,3568047801
1011,2930612049,3777955195,3428002839,177820743,1994251385,826536645
1012,480244352,3034486502,4101814930,3893019122,1586917638,3345023393
1013,3619555930,206517927,2289286208,3368440575,3871703268,1600770615
1014,1673955438,4083436547,1872060620,2395629161,2210406739,3912804494
1015,1521146743,2265586592,1851935319,1104565208,1565165449,4198977320
1016,122331454,2244726603,1496874498,2474286439,161930083,4140417733
1017,2889918085,3147984290,1709763663,1480657759,2485112875,2660361793
1018,839581298,674032837,4068419967,3773692229,2143983417,3959581153
1019,1751246807,1001481099,2606336550,2181616391,327685473,879410575
1020,1819642214,192527839,1746753337,1557936116,3849149128,3489452457
1021,640041620,3408609103,165262222,908263229,3028011652,457736910
1022,1099259329,1568905308,2946981858,2046634511,3880292397,4018557785
1023,3093048583,3621212522,2010938834,2293588570,3682222615,4065607654
1024,2984673713,386254507,2964852063,3174880049,2980518776,3025796291
1025,1552349960,3280672884,1155737440,2336686547,1470880051,1838308454
1026,2941765236,2091650220,1608301456,2964053404,2442040891,1519174669
1027,198321045,761212668,3614819900,2255360368,2972120729,2780628487
1028,2097142559,1153660854,4218268727,3464954424,3174497602,2637498381
1029,3926946483,3805072919,3205856206,2418312757,1527704933,731369267
1030,3543664788,2693331984,1582331084,3252012233,333836385,3612736432
1031,3583862188,916547976,4210447318,757254409,1181754908,2366585074
1032,16969068,627856364,3092973389,2648147102,2473681740,2007286619
1033,340414773,397545573,2292552044,725824747,1949138241,2659364583
1034,279283888,3851602309,2445188998,163938969,2462809600,1961634666
1035,1281249689,2208325739,1798343819,1144002493,3323331310,4123318077
1036,1191691602,230092304,3111081902,167489345,1412997127,492880709
1037,2981018902,2377853241,88256761,2431235220,4147215515,1251906482
1038,3592133229,4271991314,3589335204,854113333,1461548066,4037408393
1039,1054000577,1567604469,67374893,313851575,3882149263,2234139768
1040,245992935,829098516,4029325551,1601051869,1940124076,2037824252
1041,3775859122,4271660058,1218831653,3855377503,137781889,114079041
1042,1212551070,27197354,1365337428,936993083,1755799742,3450864364
1043,2444918539,2201823748,1673134636,986726012,950758386,100696979
1044,1682673525,2441847911,2830179479,3329239631,4094080413,1399878302
1045,1814414872,833192978,3568468,991545978,583974643,461928471
1046,1234964598,2916423859,2488287347,2341962230,2135144439,125185729
1047,3969136293,3921233330,1846165526,2524194266,1944279537,4035553310
1048,1671808285,2724662791,3199270808,3519280948,800383972,1356061662
1049,2325485347,3890831423,967028419,4072883817,1299650076,2987465635
1050,1127024505,3048941792,1565394265,442912392,922060637,4212211389
1051,631410032,3191847362,3637281385,1972031422,222495384,556400502
1052,2394903929,1765787214,1345374716,3746159994,2493734580,602047803
1053,726098573,1320640121,941235013,2702464497,1545878455,2360087553
1054,3445868645,3584264687,728875435,55023263,1536350677,3275271765
1055,3838415681,422147397,3145582436,3101421893,2376562661,1265062426
1056,2839221577,1387098944,3737483883,3853561026,335420535,2952728827
1057,4021227708,980748213,1705846758,366495152,1893697179,1930697364
1058,1056571342,2795838218,3650567607,934593501,3337503546,4052103612
1059,3934666268,2893365296,995961538,3814874431,1028247632,516499299
1060,2355985052,4132317313,500426978,2958246623,1165955688,771011890
1061,1730362069,3892633461,737596622,4248695255,692923580,1264118084
1062,580573325,7912957,1110447581,1329062649,2908462889,322281007
1063,3360377307,217298756,3917163549,432476810,4001750907,416080223
1064,3620427427,3752395023,2587746190,917825502,3840643232,334948022
1065,2121460082,3160311594,2509309833,1280107386,1104411637,1790562339
1066,2468176198,3705341197,2584313013,52854705,1369617451,2205800021
1067,921196952,703398275,417387351,2663583516,1207724336,3660660732
1068,967291562,1562862375,2818177727,4084836097,1083143229,1105265991
1069,3501499286,490750074,2076510841,3636983551,1863251213,526904458
1070,4163232338,4152953712,796836407,922366719,4208380846,371157307
1071,957436396,1312021212,2248179035,809280618,3642906565,30395482
1072,3797755845,3933737550,2196209790,2280075134,2482419041,2210459476
1073,1445633234,43572170,2587040683,852445041,1922951704,2862411044
1074,2116062179,3646988696,3867086031,1743171587,785150151,3367587223
1075,225040821,2477057181,1644709594,2191729929,1529317844,3023694940
1076,1946316006,3283151660,4257745528,1851506974,4138168734,1428707321
1077,702619306,526972811,3964550823,1036201798,1932556341,157049768
1078,1953544170,3187785253,3407483755,1910632671,1323836480,4291867929
1079,2420236393,1392669336,2576682788,2620839383,2465838585,3323661992
1080,4235336485,2034539240,1402458463,1405544129,495853986,2030957602
1081,3002689912,1122377057,2843351069,571375296,421453080,4285488774
1082,3062274664,4023171754,3499717593,697186939,128547843,4003154077
1083,403542147,3019389562,3880945465,1517910472,850745599,2066967842
1084,3809864861,672344349,3642401762,794539118,4214232263,3399110759
1085,1568293579,3119411296,4015146452,2276639036,1070418657,1038526475
1086,606238064,3862620536,2831699978,4195467245,2664354556,1240824250
1087,1281584410,1830406438,3000556067,3995416001,3412960855,1564689205
1088,2061885711,3803025402,37742751,3900349581,1968617494,531079211
1089,1606297870,2049769433,3312668956,4112976084,1034969701,2039497226
1090,406907418,811719752,2781566797,700211347,3816997950,1810211250
1091,603288673,1416111625,12274363,2919527619,4112442546,2864244777
1092,4145265836,1801643831,4157245215,3658221453,279233919,349183269
1093,1051136162,2196715430,1637640175,1338679048,2907256633,1684975259
1094,2886353610,355875813,1289839931,3160672232,4232489376,4035081064
1095,1163019631,1876170641,886224977,1379483288,292215883,3512870675
1096,507860524,1567720047,1636176736,3533881891,3366879004,914720034
1097,239768755,391261776,2369402785,2127761637,2155010837,2039704531
1098,3842038735,103385453,1117594192,2390772188,3174102385,2927423195
1099,1216389761,1208938071,4117266394,1405588446,161921955,2255225751
1100,2553123017,935317001,3028148208,46637995,2609554248,507845306
1101,1757118762,4272636087,2206877116,1583972693,2145413121,2755232540
1102,4059704907,2195190091,1368318372,2097958677,1919824023,3541372792
1103,2718903844,1994926520,3046856151,1838514697,2652012347,3746356005
1104,417836835,3496994927,189031428,434093991,1605054596,4269816072
1105,2919420905,4190344983,3378656182,2838387906,3959232968,2519205217
1106,3490344507,2888199129,4101702331,3671924495,3070117335,3295714672
1107,1517472964,3888157114,681559337,2118615151,3855870598,2825639264
1108,3385426017,2097637879,1999090693,3576600283,995759249,3703024901
1109,3727297320,3528782843,443994046,3344880624,543970558,1039443267
1110,1109942622,2088771808,3816636980,196957271,2213575226,1880561586
1111,1560857106,1582126714,3871076035,913716324,3788792266,1729389582
1112,1929570619,1836793205,802109672,1510903963,852591531,2706535657
1113,1184011273,1170635388,4277113702,2798231715,3248918329,283239227
1114,3671284732,1138196987,161319885,553616475,4238204308,1810492629
1115,3186022649,1193422452,1992265385,840956185,3429542127,3588631708
1116,1189120437,1840442638,2691351877,2857576191,259272012,967200195
1117,4170756004,84668973,3904686354,1865676328,2854845275,4089675791
1118,2492640624,2640262969,1472742566,1150921407,2938006927,228892744
1119,3091133231,3677202662,3401840940,1122517505,1181700371,1891287697
1120,487622664,3565257392,146088617,169313824,3456571272,757767744
1121,2549695071,4186675029,4070406623,3322140228,509791684,1141069161
1122,3235611777,194864563,1339016253,2317311017,1948471033,1595534708
1123,1467319477,460802028,4004504569,3328785545,2546010817,1282185886
1124,1612948087,1359892525,696278753,731111403,2447507037,3909027059
1125,2243486149,2535487393,2141283770,3969136868,1062586871,3154452071
1126,3528776723,1975237362,4280273445,1689630033,1707779820,3356204066
1127,4054171645,3080475893,3601287302,1059233196,3118862190,3686148426
1128,2241021953,622644937,2630548280,744152393,894164730,1377580623
1129,3964844492,3453035396,1828208692,2831864994,3970013870,1512712562
1130,3830811897,2999463141,1342399772,2597300937,3242245599,232158350
1131,37165260,94439961,3028448294,1029458516,1831712310,693263557
1132,4022245252,995002534,2743852191,1319835797,2760733826,1696416935
1133,3316871002,3348093706,2516997001,3593402825,1375421719,3405823129
1134,3712599288,1394978605,3897367494,2572203311,697534940,754197689
1135,303731986,2903811222,175999463,3379737237,891644975,3853332795
1136,3236468806,284754925,3627286541,2191801692,2481496679,3294921323
1137,4034366157,3969123342,1714419760,1709178903,1625165656,4260273916
1138,3253638061,2981564031,1211451747,966713181,3005685386,477469918
1139,990073180,3338468171,2824188866,3332698732,1541986510,396753237
1140,1906558568,2038827548,1032925476,266190966,3732949843,1761279022
1141,971147921,3827663973,2797097237,1699758537,2770416957,968359179
1142,1993134803,1731047611,4085057985,1360845467,3234921420,2187023820
1143,3195253,854906380,3281382056,272129170,3932251242,1567472388
1144,3519361871,3984230016,60910931,203395,164897088,2673424694
1145,4072401018,921991221,733147780,1409155842,2924589591,1309273750
1146,583304680,1309775495,1559827336,4251535583,1052784657,3984347919
1147,2989992719,911341910,486984962,2734843776,1176439609,3941906842
1148,3429578961,1749677924,3320528619,2926317587,3815294341,2671013973
1149,2988466196,2830853606,375400054,3682922807,359698404,3964092139
1150,2631985520,1202088321,3467040177,1746189696,2573609066,3303199317
1151,1396028718,709750404,4037706968,501185251,763374461,1158082547
1152,1478046151,1157168526,2654522881,1986374510,2211814630,3138287560
1153,233161063,2980997112,533224256,2538163399,2586318965,3902640186
1154,973721326,2694453685,460447670,1619205768,866461302,2917530871
1155,2822436430,3894498001,3840695800,1093710201,3663871225,717216089
1156,3110269046,2497603227,1235263980,3387469052,4053764455,1845651342
1157,2463721841,1082750102,1011682930,889353751,2628561537,2878988349
1158,3741616795,3405078283,2882183609,375925323,2691113943,1282689036
1159,3066661259,343275640,219652785,546282608,2262237236,2039829649
1160,1186176461,3848071613,1997116786,3337722688,2959936043,2155696412
1161,4115116276,1070439662,1457785161,380246916,2154122173,1107073905
1162,3744784946,3216869895,2665499878,1370563072,3506736234,2690049952
1163,3566104277,3206210270,1363388907,3297466369,3453637489,1678843009
1164,1204235565,4037447369,1752043970,883449583,1931282761,2537457628
1165,4071320066,3206923382,2226286596,398359302,3150183767,2040652433
1166,3328372775,1766942207,4101791450,4061333715,3352618700,2093314125
1167,1653807905,77455820,1415227506,590396142,2363679551,2872335049
1168,188055720,3779057043,301187583,2776416724,1153771311,1757888647
1169,3131476431,694410088,1499075361,3026073066,2760003326,3305144235
1170,2365001877,4224207444,37338436,3057370503,3278783479,637575278
1171,1188091880,4145502394,2909507335,1669227537,4119445194,1775235633
1172,3982959370,328318161,3466803452,2433290357,995214863,3356271754
1173,4201844499,1974418519,3184557658,23668699,1986478569,631012342
1174,2413186726,211745946,3604255465,107977035,2227964191,1222468403
1175,178542691,2546346926,3116718700,570322582,1110747671,3397798494
1176,3139631611,839926528,2056145178,440998175,1409373528,3257903858
1177,1125923788,3365362849,1606341634,4009427733,1706280657,3176420073
1178,4214100310,1135949132,2741966446,3992528695,1510463044,2769115421
1179,4106943844,859675153,3533809317,2835717370,534200506,2528345846
1180,3925839599,3461253569,3425494490,3947657968,2931520365,3702802621
1181,3143940096,302493974,3901434476,3536667773,1428226401,2419433089
1182,2188582096,3750560718,1671495160,1272731327,3938089080,935266119
1183,2296475804,123870544,1673435062,2673608503,3176714524,1164550751
1184,203955548,794907770,1705103036,1672424554,3318781012,287985835
1185,33772519,3714831608,3713705662,1903632012,835078840,631245063
1186,2744381822,2194854170,807873421,2014433446,723672388,2443269885
1187,829843927,625634442,1474768900,360591694,2325754476,3042843955
1188,111434052,3995413258,1840306812,682373597,2736253576,1906968394
1189,2414025067,1285133524,3860190512,3920439606,2491810275,3791775796
1190,1169653103,3259688961,1523240440,2824052064,730314697,1678140574
1191,2568133863,573505402,1473134219,998759256,180173760,61573012
1192,1281841195,4165976632,2800594387,2097027009,2910423800,3956290765
1193,541279456,4166660028,2265341818,1018188681,2965052710,1027123173
1194,1044735324,756416343,1578205564,2224676809,1377112231,3835378406
1195,283188677,3342353900,3871729806,1948480593,3097265279,3475314215
1196,3482810724,1453644500,1462723357,390609719,3986005365,1312839916
1197,664214094,3506162190,1999316525,3032379154,640841912,4061983746
1198,4134918691,3745064127,3638924541,928889270,1043979360,2485300848
1199,2518985126,4164157711,2355525877,2984893151,3533555404,1488253701
1200,1735465581,179899440,3006816551,60093333,3586255629,554922082
1201,3818869876,3359611907,4209733944,3655245565,4063088149,4229854044
1202,1348906499,407210355,2573240554,3215620666,3584455057,3403887616
1203,4144654366,2821618275,145544853,1220734450,2583764790,2780550777
1204,567818983,2189719194,1929603283,3243645040,3089265256,2381478194
1205,1162816374,541774425,1071297082,1051819358,182023794,1734197224
1206,1520004613,2632305049,1151845385,1719220358,3304943198,3191865957
1207,2965385928,1891531785,2502458696,2481698802,3263094982,1063431293
1208,524845134,1849251111,3873287199,3379727175,3035593416,1165726582
1209,1183976673,3794003362,2136037406,3139588411,3082013979,300162422
1210,884569146,524147209,3922076627,632614274,4229949112,3757866844
1211,3592769552,2767915870,2936695669,3192055449,291493371,4048465097
1212,124763636,1490293903,1811112621,4263902735,1572042293,3125494409
1213,3926055841,747349543,3484945876,204574372,152248868,109858355
1214,4285145022,3628254236,2704041427,4094014707,1884592958,741461990
1215,2769709628,2916462375,2456706188,2720962089,322159132,561709566
1216,684758080,3461673069,1079659347,1267180834,1729841798,3758289856
1217,3334612705,2891545141,3049320010,3778912737,1990972849,537156149
1218,2816200682,3182450152,597202935,2678686384,1646376399,2652875422
1219,254395523,842372288,1536175148,446366261,2523253415,1236244008
1220,3182196983,1844258893,1051730008,2737207575,1997769584,980066614
1221,3432610448,1431985048,2336656835,1115165308,1045397289,3008476897
1222,3247975226,3738126468,3313125658,1221559351,3327625709,3594097968
1223,868616453,3022776677,2078338301,72992667,1672851284,1001329822
1224,3994656937,1473992313,781389332,2049846794,3806085159,3089458522
1225,1920516125,1421201004,2892581024,1327919907,1916822473,345202459
1226,452391060,916346576,575186355,934427161,3546873379,3806742487
1227,548291329,891538461,22029321,485428584,1648151993,2001834281
1228,1913978785,2352665156,1961161795,483109633,794103141,3667322003
1229,1310793796,131552877,1894094880,2834836873,3101714549,3348757086
1230,3247484872,3291865693,4112264142,3419700309,2095586138,286996789
1231,3814032447,3516833163,2944411511,2543149478,3734965334,185050622
1232,2739735503,344915294,492414806,4214799160,2771574433,3982251974
1233,4024761251,2968227840,3311392271,3355638866,310788787,2645347868
1234,329121393,45845494,2244592938,2910227018,3233859896,672572878
1235,3140823301,3761159078,1229984296,932960044,1217798369,72386655
1236,2569227075,1712499063,3000463499,886762753,1217286059,2646465682
1237,1693851202,1576892311,3130227689,300426981,922917764,1922403905
1238,1462812576,2628549153,1883822623,2382595432,3787842524,2794503604
1239,2657898487,1157351168,2390232697,1608911956,945358636,2721438633
1240,113937584,1047706158,4266192049,2747334479,556457602,2393741599
1241,859712498,1432845818,955666881,280449004,169490907,620371908
1242,294897622,350048346,761595745,418785013,2911038479,1013055475
1243,2745466769,2209809418,1962041196,3759810264,3816836481,191185459
1244,3559668124,670205621,739270357,1381284868,941523379,1562805964
1245,3709339039,3030225137,1971103577,2683913437,1380456196,1209838123
1246,18748191,3686377728,3975401545,303996865,1561701897,3241272508
1247,1766303331,1169722050,1897491195,1668464283,3501857671,3599325152
1248,834678672,2063542345,214482709,99132447,637346789,1533704544
1249,2242468302,1358882293,1167023005,3845481696,3554855585,3551293281
1250,3845344510,1207092854,1110965952,3496792987,3370352139,4234061886
1251,1642299292,433679789,515713262,4293640005,9398240,2008410284
1252,2333703153,3866605453,4036369754,420503369,3172495657,2049531581
1253,3542771580,3190243305,3661515535,3809100295,2141513780,3936015350
1254,109720359,4189917734,42771938,2179567018,3856333376,403741028
1255,1880267500,407610833,3958025687,367078756,138478589,1039608513
1256,4267035136,4165484877,2571735290,2233639823,4066049482,1899096771
1257,1954754861,3146630075,3266261179,4118873512,4040575032,4254699980
1258,3343671020,3749358623,1044914257,2402414782,1523659615,2074737717
1259,3722644691,3503779023,1950545761,4134774047,4048873298,1574070975
1260,2752061155,2704063876,3623295091,2536507188,91507501,3318858659
1261,1625134667,484314562,1797231649,3703156418,1554655675,509756371
1262,1951486089,3139160922,1413244454,629887196,9361393,1915240021
1263,3291724022,568857459,3926028746,3793502743,2692147800,4129109470
1264,443551006,3470423759,2923569490,4006460187,3482883273,4169595545
1265,486042277,3666081228,3957777268,649778435,3770986699,3017537773
1266,1500223661,432770855,890381121,179138766,2116740902,1216442775
1267,1383314625,1988758438,930600507,3503055805,2242914646,1566308061
1268,2472625073,746933252,2041653358,1334323596,2850535306,3812086330
1269,1506595529,1547795219,3782184549,2368761319,257856413,3476482183
1270,2623285375,717823833,947122504,2767509772,4129405863,1778653785
1271,4076169266,483518430,1441958591,270402518,3543131326,3819564871
1272,3617799518,1131905997,3768249780,1081123538,4027434586,2173644184
1273,3904161873,2603112909,1611912176,1134932235,1379759928,937988389
1274,3247936325,2207371967,896350504,2033706522,4175882419,1983166869
1275,3894690007,1033616709,2402016251,3259619915,2155894373,63620926
1276,3730021316,34194284,1883625579,641409678,311876529,3056290216
1277,278990728,3479087726,200089503,2314508671,3150438621,1500515454
1278,724916392,3650631330,1358884513,3192382543,3175987500,3104183449
1279,4223971828,672254646,4000288295,4066278919,953281592,7934396
1280,2901817490,3029747329,4059681328,2627097702,348652709,695216225
1281,1801431154,3014940171,2642783530,2304319712,2490884960,1854116080
1282,1023957659,1896405897,1176883765,2626443701,3656714839,353867646
1283,3452544258,3783966571,1429709299,829087147,2165093387,2122183311
1284,3933793497,100242723,2734209833,4180012781,55414763,2255361996
1285,1970674170,1217789247,510994493,2242214365,92839782,1651684442
1286,1706510724,53250660,2491508520,584770446,352831407,1442377096
1287,795476253,3656273769,732659511,1228702643,1294594050,385335277
1288,3753898621,2726137201,1008431750,4005345349,4202404743,1655994995
1289,3484205409,3749718101,3060526404,4198743870,1353387477,4195807231
1290,1591707888,2879597596,3797593674,1975508111,3201094542,3077647407
1291,2637066695,1811381642,4062803975,2656189538,422263649,4067749479
1292,1506259641,40403283,1707660505,3530027648,2111312079,2114781410
1293,2060244800,3999302374,1974803670,2842024988,2959940020,985897197
1294,2394109050,2631838906,2637821562,3030691752,1347570909,458729984
1295,252102945,3670966047,1322683873,3604718796,2543916413,1168742220
1296,304127189,3414233694,1076768719,2687808693,2697475320,721124900
1297,1258957421,111676687,394751801,1082200995,3784559731,2853222723
1298,718430706,1501305316,766515818,1865866028,3082025874,2257223264
1299,555364386,974128445,1345211659,3210577187,824079922,3921086393
1300,1768351035,3336116541,3909379533,3110088322,2032092198,2736283689
1301,1143732507,3705892104,1415165585,234009763,865580279,3708265116
1302,4089796921,1126824554,2723891790,1163588423,3768987748,3566286696
1303,2990826933,786518922,2596855108,2708845595,1706162147,1953008444
1304,2363492514,3122899824,3160111307,3765618567,3209440446,1440076520
1305,1671499171,1132452145,2372326747,1282675361,2056449474,582760011
1306,3737513893,46176290,1148100820,822565511,1207587925,3078316995
1307,3603327366,467870288,537173122,2032762715,1644976514,2014042411
1308,3277387689,597802044,542838844,154494747,1646666998,811481475
1309,1049192420,2417705322,1941261196,107633293,242887404,3473562284
1310,764973679,4084288478,1893707580,2196166745,2139642275,2155164756
1311,3199101247,2235700076,3245329780,1034825904,2017939221,1798217509
1312,1243650702,1611894435,535761576,637205892,2143201194,3774758147
1313,48742854,2313357612,3266931719,1535937821,49577855,3246895346
1314,3789317370,1589863122,1991269659,3084486324,229067738,1368385871
1315,4147968015,2593986136,1222670519,3320413824,3876278061,3454419842
