,0,1,2,3
2631,1189104008,2256320641,1101299966,3365384916
2632,3323314017,167290282,1793271756,2770815570
2633,139456112,3460585839,991671184,842795763
2634,2402216012,1918517594,2603062423,4267718913
2635,3499889547,2691108566,2796566191,1401497651
2636,3241733884,2549476069,1678263641,2793349796
2637,1488549336,2877388781,4035548842,2961018074
2638,1489418559,2343369870,736629794,3817821666
2639,983734914,79519454,3250980307,1365772093
2640,2706273808,1838795012,580568239,3573056567
2641,3519212601,2358991887,2755045607,743255840
2642,392446539,1641260264,180544863,2652122407
2643,2099041745,540876487,1662257733,2054908578
2644,3409859190,1755824514,22917574,998158242
2645,2725893353,3668551647,6013921,3008998822
2646,2469780080,3392977618,3650936534,185050741
2647,2994783380,703022303,2201787297,1737612730
2648,548677750,45836629,653132265,2004317326
2649,983319874,494761531,3451764629,2957020196
2650,129496887,980017333,1472391286,494126200
2651,2511749970,2244865976,2466292417,1674501254
2652,2756547319,1031672178,1849741515,2044131605
2653,96386361,1729773005,2130899612,2483288177
2654,1627639774,3607740458,1047448339,2019542134
2655,1459968750,452110148,1301988275,3767288459
2656,3166602295,2455146078,1739127564,1689069083
2657,2666734038,2148155711,2606302106,1819821771
2658,727710744,1919932860,3870516770,3017113030
2659,1743547046,2314076080,3736947593,1740735573
2660,3785545379,3313928522,1610902110,1940037468
2661,2664445253,4217270448,606139156,2529243533
2662,441072570,2330544880,4145424117,1920753974
2663,2394340989,3916452374,3553435910,390120796
2664,2192452826,3258785194,2874052627,3425567185
2665,3722318884,3526506739,1091738554,2190568493
2666,321328865,3058570716,1614462530,413913945
2667,298837122,1921539143,435212637,1069377450
2668,3942995472,3642753200,3687851875,2948737221
2669,4287031296,2995248402,1935805623,1008433638
2670,1730293309,2103389018,1178703501,3186713141
2671,4249580523,1686992736,613912480,1291453734
2672,451366255,270728973,3659506785,4005502915
2673,60937006,1642246342,2745119487,3082110252
2674,1092181669,2767912787,4247910719,1173977174
2675,1952957772,2149441349,4066117537,1167910416
2676,4177985984,3888191708,179281536,3165512932
2677,2009522115,3592521433,1822477466,3027635190
2678,1096157102,308519003,2724414285,2417718849
2679,712422368,2050810898,1114414125,3068728653
2680,3551507966,2172193613,4047650457,1276309738
2681,4189232895,3015293132,2661642423,1332816748
2682,1434390621,2986657729,3366312199,2608548617
2683,103462640,1292043945,1731777968,2410954543
2684,539770462,4215882028,2820620618,2638255434
2685,2265956037,2011519612,1494912387,1181172264
2686,3822311786,1501219422,229075288,430479548
2687,2181502057,529450247,1097589441,2389887092
2688,305124748,3939277570,57320305,1837483740
2689,2979068905,3131038547,315178934,3332235171
2690,819777892,3217212621,3406498645,4047051673
2691,28251154,3528187063,498413475,1649135951
2692,4031374677,2774685385,1784723741,1489241516
2693,3721331967,324603315,3859553048,2014445793
2694,3162978392,4249192958,2567417801,377871194
2695,1349485134,4168885567,2180769198,1644354563
2696,39677335,4123105706,2615012408,1505268096
2697,893244428,76232148,3796458693,1312193352
2698,1223554861,3627240879,444068561,1771611152
2699,39594793,3532392367,1672163193,983527532
2700,2970577338,2875132905,3676257934,2323523972
2701,2088788478,3912548179,293767506,2602561693
2702,763467502,3641150709,1628023275,3575678230
2703,363451544,1048223265,1051191462,1774991589
2704,4070703840,1428675863,3428518013,3760251194
2705,478861049,1850294883,3296608578,681676879
2706,2677656620,3997821212,3702041879,2345024476
2707,505737552,1411638939,1304585442,1363989787
2708,1899274717,3900277973,2540836771,1916822879
2709,684036999,3663670079,152663976,367393032
2710,916160469,823750498,4139739487,3144956015
2711,3708783634,1910544063,4274579845,3540128926
2712,4155461335,1544364517,3314286631,2899223005
2713,343053659,2664179175,3528104597,2432444738
2714,2126691028,11583534,3986388784,979085590
2715,1577678272,638579415,2300302614,875922179
2716,383181316,2400530715,3516473491,395142604
2717,3961993336,3978657923,921156692,3104969663
2718,59446567,1819222438,628826826,846060183
2719,4290598889,3810192306,3500272667,684742933
2720,524225762,2793043120,303505754,1708134544
2721,1530611903,224372579,3422817119,212556269
2722,2204543470,2805259609,2135275290,2382495060
2723,2331790485,3583867740,354273065,2355428759
2724,3363899665,4133529487,4051265145,2065386960
2725,997660534,4157451971,1942633289,2629382529
2726,2125548790,4284376823,3446258390,1743395696
2727,971926290,1383067342,1139372936,1849209340
2728,4031550896,538508527,1827476192,242502964
2729,945190899,2162449032,2693235354,638742624
2730,2869637932,573542399,983381164,1552680830
2731,3028890902,485967190,2895929153,3550050484
2732,3696866932,2699648880,1021030929,960003492
2733,2745172249,3615383307,1631270866,2467604447
2734,2537736098,1856430447,2927237193,1660557195
2735,2271017539,719206940,2702400440,2803765640
2736,3271132903,2408859730,2504502163,3069818615
2737,3198995202,3639847301,1487547127,1495128634
2738,4223945740,2410951284,1943359347,3394651417
2739,1412929775,1370634353,1103760952,946056859
2740,3499339081,2773062075,3563264586,2758539173
2741,2784174289,2194801743,883800181,3653044467
2742,3641719491,1267454231,2819758270,4057326571
2743,1583055139,1288712200,880635548,534764509
2744,2762490441,1312887880,4049483315,662177529
2745,169913808,3316165190,3434140187,2768575404
2746,1778023256,1315878084,863654648,1936801726
2747,54788903,2744980400,3099703499,3297565354
2748,3000866847,1344288062,1691606731,376294441
2749,3671840410,2064918566,191407816,3477967389
2750,2732827331,4219382139,2173410164,2163685031
2751,105886559,3715021936,1316745120,285508846
2752,524864015,3584735103,2674801598,717389509
2753,2648090613,2621343822,2035431235,3577769893
2754,1702617429,3501169725,2061485272,2994786390
2755,3869188209,3189116179,1149951798,1790393129
2756,1547045583,3624491682,3580109836,3844543231
2757,987025912,3028072112,2864597605,530351385
2758,4028812583,986215174,3411024550,3576544451
2759,2195241060,1607808162,3552462334,4160832013
2760,766388843,3053791004,3657194868,286900292
2761,2197770496,2041085868,364835340,899547285
2762,1657786491,2403667196,1766278796,1536980225
2763,3680626892,3915164500,3067644945,2413228082
2764,1550487509,2005368988,1360765775,1545047765
2765,1041226373,3643456808,3568876027,3029001539
2766,4006951060,2550996689,889774821,3906843927
2767,2691641697,4081371943,3247052115,3478557153
2768,3640846341,2709950011,2640642889,3277779499
2769,1975860455,3060583126,2020251871,3933294390
2770,1297426818,4128750567,2529849858,348209897
2771,2940640294,1445155483,3216597983,1862142595
2772,4245410657,4048030305,103794386,563819548
2773,1400399614,1271852863,707306979,2986102925
2774,3689391281,1310160927,1114383409,691769648
2775,3443584228,1888099014,4070325902,529196812
2776,3281050060,1968933941,1426816935,653801043
2777,3540183526,1896195289,420820035,233831860
2778,3647066270,396200536,3824163611,1997868528
2779,1084545279,2799417417,1582289965,405528688
2780,1090103233,3175514261,3115206969,2276094955
2781,4068544926,2575737179,1470218786,3323886165
2782,2388658247,4025653683,2247006378,121461295
2783,1860398119,3371798927,895038487,1521370084
2784,1429638678,2920273983,3910683173,2130201170
2785,1850228516,114413329,2977950912,4202165378
2786,3695267200,3396025353,2272310594,1264921391
2787,309758694,2332710210,2706105399,228123936
2788,1008626566,2925698116,2236706050,638292824
2789,1748742386,4163296588,2921547356,4235978661
2790,1819278176,2890254370,1368868154,2041205639
2791,15445266,3665324552,3867634165,646877678
2792,102404769,156330821,1029704451,4065825790
2793,744468326,4077995842,3545873396,1797580903
2794,118409224,3120561287,2454732329,1736255927
2795,3678601656,2059812710,481493203,4140661497
2796,1023857389,2183493767,1797751438,3427214161
2797,2575714652,2252334049,1763277344,3643635887
2798,2217946096,4236932354,80548478,1674663096
2799,960144278,4097831868,2078974771,897099767
2800,600202129,3846181650,2966805985,3463204426
2801,2981579526,892956248,980371533,1915917443
2802,2911486240,284641371,59512861,2467490225
2803,1994514813,2937103516,2680484668,2883442853
2804,984156297,3078138764,594474610,960434972
2805,1125647627,3713731156,687819742,3881550686
2806,1356081480,2782218093,433248865,2321703797
2807,1724021169,1923355062,4273305165,1223545164
2808,2866107009,698495602,3032503142,569334596
2809,3613413441,1758458033,526770516,4060473095
2810,1847976821,3034924650,2572844186,4256303408
2811,4232231930,377987812,3387218907,2884761583
2812,4143405710,3447742670,242230473,1914195896
2813,488563568,2438865901,3961809685,3241529582
2814,2829728470,3137634380,2704436971,2715391415
2815,2272059978,2227334040,1137581801,139208749
2816,4108610235,3379469036,2345838442,1383462380
2817,2113330778,3914136607,3378794757,1901083519
2818,4203674560,4129578555,865761152,3707946336
2819,3148293473,1393773290,1094529775,1419833668
2820,542205637,427433936,3248626443,2270289010
2821,1447146258,156077349,3824865891,1931233493
2822,2840156574,655148848,2124715256,3408988316
2823,3984079550,3654867457,2701140482,1766093898
2824,4135532636,1922081239,740476390,257551907
2825,3541116551,2030373798,627875230,888236560
2826,1348093981,2893482774,2719768192,1632536728
2827,370869253,1426096370,3752831607,2789579588
2828,1636910005,4092614007,1495305282,1745730314
2829,939104091,3941704096,1156340776,1120476
2830,2451213116,910403657,4279943072,1408010896
2831,15995343,118318450,2148493391,905893890
2832,2264673156,809101554,337151110,119033918
2833,14739962,2072552983,2226962494,1675249572
2834,40087528,4287884616,3820260232,3246006831
2835,3742045498,3188634358,1762560973,911324609
2836,1705421974,299434917,3816031129,2800536269
2837,2734310891,44141045,2444956542,1365323310
2838,2317440347,1914675731,3193210732,1821456326
2839,2967166157,2459579265,445997988,2206182499
2840,4222454380,316537104,4092977526,2362303266
2841,2589713121,42055976,3504361733,3832318178
2842,1876343632,1797407503,3925641867,3077382262
2843,4071800580,2190384377,2152317273,1410844532
2844,2952238508,866192593,3805980711,1137663732
2845,674754402,4046892185,1709285609,614755573
2846,2985755311,3470676513,4102693810,2663097568
2847,4065646525,2319373879,4028153925,1866202828
2848,3045001793,86611157,1415451805,1078230000
2849,2272354422,3523355990,2841790024,3860315969
2850,2070241921,1782591862,3517440051,4102818434
2851,3015949208,3928602335,3533989440,4034395637
2852,3279615972,168751579,1507311105,468862769
2853,2919366972,3662555455,3514356853,706349049
2854,3108752484,3691276552,1444531344,285058005
2855,4190973141,2348609211,1174087646,184635812
2856,3854761877,1509892050,4212007022,1507938295
2857,4155969696,661464927,488604987,2502225253
2858,53318535,1977862970,3720868561,1904654099
2859,1419282710,2594273624,713159454,1940732483
2860,1693168260,2980366488,1445204619,3744992704
2861,1030388144,1138549552,2686239143,3935742477
2862,3141458698,2257846298,3988025722,1540506789
2863,655940311,1205834411,912501144,2789634904
2864,3335713550,584148395,62303933,3799987385
2865,429919727,1773302276,1470910949,1652436406
2866,3360825348,318873980,2831930989,3793512851
2867,1163275941,1650132097,334903054,990412470
2868,2506618278,170631818,182089243,3862898527
2869,561814162,2251400531,3152466800,3930128476
2870,2172012390,4188080278,1988120259,301905186
2871,2754345572,3540770253,1144504066,2332298113
2872,564276070,1932494315,2774290423,2516343372
2873,2359699195,2394419916,3330623396,1083837091
2874,2463396583,1224299745,381689300,630500556
2875,2132035789,145013142,3915549096,296477492
2876,654127238,2061237049,1944342574,3494562235
2877,1055857766,2558054811,912300500,496131572
2878,1766137636,1494890622,3172704574,2708300802
2879,3666113423,2824559088,618637545,3861301681
2880,1292386999,3764937666,3860642711,3458658911
2881,114158609,1085559959,309095417,354282025
2882,1680894075,1532293791,16533206,741154292
2883,3111654262,2670422461,1873483729,1115098383
2884,2250036737,2226613404,4132282450,4090427160
2885,3988546556,1782221904,3736064848,3632749043
2886,3494588852,2432226536,1591600968,4090414874
2887,3069710738,3120926036,3655978993,3894896259
2888,213801458,3742244245,3029691492,3700793583
2889,1907764658,2621068352,3975573448,3038936186
2890,3390621328,2347981455,2679097130,2304069798
2891,512430290,772778321,1395534685,2839799748
2892,790903790,3521152862,1804126746,921223761
2893,523142020,2736377317,3511487579,867864780
2894,3042961542,3677407647,1323528968,3739811352
2895,3562125518,3329459904,49752471,4095866885
2896,3258770332,123906032,1100316230,3489090284
2897,751250786,2345562199,4280567190,421990644
2898,2312185670,3850550473,324463146,3202456654
2899,248566692,1982695735,2071524838,2443504304
2900,3466229776,2691552610,1282374256,912155939
2901,231330452,2256042269,2171399786,2391042708
2902,2801573636,1065849059,298548694,3709887969
2903,4249859758,2570664490,762865885,2770481204
2904,174828345,2235283067,1758765607,4013174924
2905,768318812,3004804748,1102306026,878796806
2906,3424911373,2027372391,2794979503,3101407752
2907,261279774,3194816606,776435111,74491354
2908,987116515,2032119445,3818651252,1208595832
2909,1722535186,3761648763,3933031276,2932476034
2910,6888308,3714307789,3021300609,1894975329
2911,2791675410,527722888,1653119939,2904835982
2912,786061730,3528753119,23440230,2904303117
2913,3767154072,1445387912,3001408640,1289288293
2914,967943803,3924930745,3366477506,931148556
2915,1834756478,889930083,1468867031,2916083651
2916,739443123,3618262104,3982098303,1744736791
2917,3515761848,2441934169,3205066677,2836946305
2918,1106954278,151015630,414059449,398006817
2919,3343005742,604409676,494385254,1172742095
2920,329987144,2311186685,1893465623,2888581810
2921,423207721,3464108973,1704479024,3721581859
2922,1942150257,2599193071,3794960949,1705237317
2923,3655767486,1544372429,3868058084,2993966351
2924,880563877,1020755847,3290569986,83371146
2925,4080311851,49935224,3932681756,3350801288
2926,1926906840,3127898,2710188107,1267181224
2927,2665677638,2119878317,681257900,3343137902
2928,1945879080,18083054,1636853456,1016711281
2929,2648466680,3564272712,2750644351,23726565
2930,2186420408,2915266464,3263131500,971804602
2931,378711104,285335609,1426533462,1517922379
2932,3371252210,952878265,3774126549,3289971301
2933,457644818,3022518621,57545685,35049915
2934,3731791688,3748019951,2610039911,2203087946
2935,489515269,1694047001,4270627911,555884048
2936,2834606704,1306318208,199503560,1654146821
2937,2353493972,1544805176,2244981196,1670559081
2938,2796817904,4061485903,3097564342,2418245177
2939,3954939509,3520416565,3341592858,1042090946
2940,3660986733,4159759487,3324149740,2135283596
2941,281847696,11578667,3011900044,606412187
2942,3403753455,1481284902,635261591,4263089300
2943,3275902607,2034558101,2809901204,3813619455
2944,3366043411,2417389093,2784791576,708098094
2945,740553973,3224089249,846625738,3311783035
2946,3816609480,107437386,3755723835,4073674289
2947,3409941566,1970880693,329321341,1105785360
2948,4214659486,3535945163,3708649707,1857537522
2949,2265665191,1934508858,4121720606,2380547674
2950,1735010693,2655133574,1821627003,2548692694
2951,4280373497,3177157080,1967256222,793870808
2952,715507003,3114269358,4078810275,863012113
2953,2559342780,3779133376,4014136499,845779639
2954,2660142430,1163105261,2698807724,3789168552
2955,1742512782,2385101777,2824324343,3359393510
2956,365401196,3525268053,3299644762,505303565
2957,111413467,146668975,2410950302,3068185782
2958,1155069446,3654666683,3131735141,1318537788
2959,4172703690,984602976,2972534274,1524425170
2960,1618904731,3814009922,2473314255,3603875766
2961,3529276835,2139916808,2123111663,2351498131
2962,786774783,912415005,813092348,3083669175
2963,2731698857,870906115,2009077173,350709721
2964,2565721146,829446337,809659529,2428877474
2965,1831709457,2393883254,323497963,381030507
2966,1653932275,1089775845,1369323897,1972403455
2967,1225688189,1346016146,4277304289,886730212
2968,1648550875,3618492512,2709332103,1160235471
2969,3087469078,2808262633,3335963758,1476262002
2970,1747997250,545641099,4248721596,897865143
2971,3282395697,948527431,3907066955,3830333563
2972,527635046,1907429143,1708218684,1963531942
2973,1403177525,2506182806,3759065278,2948502540
2974,4184172403,4018719471,455147551,697513976
2975,3402437603,3684652908,1792044621,1079818945
2976,4074177270,3732202967,1167252936,1892933463
2977,4076891254,3719406915,3338040973,3165930156
2978,1765121166,4109655171,2212208320,1766760994
2979,1274028826,1164405512,1624251549,4087781446
2980,104035387,2052560933,46647961,1832594524
2981,2034023886,1695202083,2332436650,1699504185
2982,2350538757,3702993954,3309414106,188194210
2983,1717850328,3184172181,2738324967,1031931775
2984,3151004618,4177430393,1675981003,1795948551
2985,1145861431,490204921,1622107920,1779393105
2986,2520792865,278918423,3380189533,2908512002
2987,3782853270,1736189507,2344531152,941972345
2988,2961691247,2475485309,240008435,1129630259
2989,4002899293,555313199,505657282,2950217101
2990,4109433975,3910851827,3191851977,1556662228
2991,2899710457,559144665,1943565387,2637909567
2992,988155646,3107307787,4021736647,647044938
2993,1655926709,1841162454,3647990083,3978526884
2994,2072717460,467918459,3265278932,3585237189
2995,1729546517,914108552,1755086337,1261200851
2996,652263915,2307658935,1029164888,2583623268
2997,144861039,2270638191,2480946512,372845174
2998,541396348,1114024846,2662923434,1052239463
2999,1618742479,1183959585,4046034793,3130027738
3000,522159126,1778719370,2062828315,2495936052
3001,193454306,4261544559,3771996209,3367091057
3002,514445386,1535462142,1641641331,828694490
3003,1902363550,1924508033,2141898601,2480046403
3004,10539724,3682490639,401639974,1341029629
3005,4255227441,2183308584,3132807130,3215977122
3006,2676146483,2240517562,143275153,2041866447
3007,576832484,2381962005,1431985806,3287786904
3008,2330243482,218441141,1636185730,3843280520
3009,1302098993,3603555587,145420440,876837469
3010,1547755460,1236175178,3729720011,1628508778
3011,2325665596,2291216623,2555113854,825432142
3012,2206010642,2028741510,1455393857,260535578
3013,2970429850,2156812396,1026089631,723229458
3014,2251026658,3604460054,3495037290,1361929258
3015,3215655900,2242765563,3521512445,511914833
3016,2808188971,3212248725,3348369230,1831568955
3017,1299577504,4017079326,1300911226,3998898432
3018,1085003998,3658560771,2907444898,903013555
3019,397873295,1232131316,3142856885,3565107935
3020,1917906795,237673902,890495031,3753987259
3021,699180939,2311414127,459991709,1729589726
3022,3299195491,2136812104,346914151,2619312608
3023,2627330428,3240004905,939608737,3891760949
3024,1536115071,447849646,3715362022,6452796
3025,1341137368,1192503193,2292417409,2490392150
3026,911276051,4282469939,767544076,1171581196
3027,3018547991,1389790593,1855705753,4206705776
3028,2636323316,661075194,4234788962,2555089032
3029,4057295543,654640770,3195598129,3909291645
3030,318182037,3060647956,1132246440,2968985235
3031,2852265691,2299265388,3568545439,2587501131
3032,599527210,2371707909,1457752570,4187097536
3033,281950642,2064931846,3216827844,4206334433
3034,1092963379,675955543,3683851328,3056517215
3035,2453177667,2976462595,15322199,3242292236
3036,2984434316,3539629343,2247050742,3347582797
3037,1693860889,732147697,2823906936,133575246
3038,4132382750,2850016865,1866462234,1789136702
3039,2363865805,810168645,1885715574,918326244
3040,1706071386,3021676172,968309575,1911508101
3041,749279690,3396252692,1638515143,2291707217
3042,2265351582,3842733711,1685210234,322373994
3043,2123393598,2581541233,2595085371,1376125742
3044,1990457302,1382778636,379600628,4172385613
3045,3896549033,1562364500,2937165115,367928328
3046,2646151863,1382827249,43640365,322507325
3047,290902592,3915359322,1097963065,209902966
3048,1264386304,830989801,4196231363,2165802668
3049,1783020239,3726263464,36799930,4280232767
3050,1967383936,3870980846,2374648214,23744776
3051,3018370974,4162445679,1679563297,1341332268
3052,1358604148,3592212080,3200668968,1733785199
3053,1539973236,1468194050,1203783669,1184460721
3054,3256232875,3416015344,1863618630,1502521935
3055,1408409084,221962710,1206672980,2766042556
3056,1293852535,3426976015,3246898188,3820104270
3057,3091923608,1123275531,3817447997,3928119903
3058,4256454858,1762474716,3877212559,260656572
3059,2726639301,3012224431,4091898765,429671856
3060,1779096637,1403950305,139645507,2134104822
3061,1301982483,1927436193,2072609515,1957881079
3062,4145719558,132418633,3434669233,1292907939
3063,3272315889,1366724725,2145192630,1271763620
3064,2553669574,449077225,1150749565,2191696030
3065,1262942935,2673490247,1919771526,4092301211
3066,1014153070,378237266,2319087716,540041181
3067,2056016545,4255966858,3379546783,2716935332
3068,1289843926,2601622718,1919454196,2244896483
3069,1667047594,2179034570,4128415327,1654844602
3070,1031119664,3713455348,3839921818,3935689369
3071,2648190597,1989785538,2882749828,47346000
3072,2275324462,1651172682,3195663314,1297778184
3073,3352116390,2026006569,1507778853,3879643166
3074,2450589391,824912155,2809806886,829057176
3075,3124529703,1721123392,1835093261,3120914043
3076,3716355534,261211348,1405138661,2753733837
3077,2354466977,2643130298,4157407827,3124901433
3078,815025553,2322221704,3169868344,1997030370
3079,2276268890,1065921101,2118772028,223760667
3080,1150367891,3964517502,3485399805,3486767570
3081,1871458690,4242211726,2523009606,407781888
3082,3317558875,1593086528,3449583360,953439309
3083,504734578,2023095114,3340337824,1866881950
3084,1553291460,293396282,570640765,2602806586
3085,583091257,3763475437,3121729793,3656039655
3086,793285369,1672556922,610990286,3928818001
3087,2505497583,18898036,1523379767,3700826704
3088,1135859270,2194772979,3244042723,3237341657
3089,183745220,419563340,1315701024,1060598501
3090,3764401088,1426595745,1853012767,2792818185
3091,3396326157,1868287177,4013672758,1518061109
3092,1917692984,2811366040,1776872574,3606031652
3093,3537587008,2103077645,1885200503,1328463048
3094,2287898914,678887102,3630269683,3855297339
3095,1664029565,674785466,1076650935,457498837
3096,4243074668,2993710984,3097930821,4262035436
3097,3711447943,3176582153,203303033,2978791912
3098,2448206446,3019044328,3765302060,419397062
3099,4113951659,1260770186,1997774453,3199660138
3100,4258910249,4247449257,2589221035,1018335909
3101,2814276588,710836128,1987647726,3943569912
3102,2262451724,1885802048,2297709510,1805836297
3103,3534394101,117043446,3357710343,1906718812
3104,41890726,1870199590,1648237622,1028903537
3105,3013259994,449071247,682489491,3458645560
3106,150235288,245307390,760048244,1943355389
3107,836669872,972439463,1189184748,3304861970
3108,2890272348,4012257428,2118648548,2773771737
3109,347666705,1804036873,1389316118,2040378774
3110,1312342841,2239608350,2542353818,4267298829
3111,3815987823,3546457571,4288717296,1840005029
3112,458143467,404353688,3047616238,1486165861
3113,538387930,3926641814,791477543,3464820218
3114,2747641960,858107569,1380469120,394510909
3115,3700075672,3901560590,2244898271,3904282434
3116,4191858169,318621441,3142726977,1697887849
3117,1444972471,1495111350,537614644,3610679250
3118,2247463983,649951327,2731197570,570333425
3119,3516090913,1423188609,2495842983,1002483146
3120,3798222582,115340723,3286858532,2831624023
3121,4245603253,230340003,1285504315,3437008851
3122,1084863390,166918951,2724196347,3625500907
3123,1973197328,4274418229,3937495444,3554189528
3124,3089778158,779130493,2242502769,1705516038
3125,471126567,524839896,1361306718,1904329971
3126,2431233117,4017223486,4027044344,706014925
3127,2953904471,1154222440,991988288,1906176969
3128,2676141488,1790185648,988828387,1481583293
3129,464728155,2263582952,1456493202,2586169289
3130,3367536824,3391312753,189294797,3102481809
3131,1981597907,2075755619,1871497859,2937779654
3132,1028388955,3441633867,747430568,1559356672
3133,1521476613,1807221290,2899641657,562866294
3134,1603639906,2882521032,3838612651,823471234
3135,2529169795,4113536786,1343361459,3997300282
3136,2268556090,2023229852,353339396,1124542710
3137,2700022639,2179454110,3727145370,1708566300
3138,214305415,328898685,1949233007,3826411417
3139,2621929366,2305961319,550138757,4287791116
3140,872539468,2126320720,1190882707,3443364597
3141,929058663,1804765252,2831296811,2932303392
3142,362912265,457218397,3359750119,4116823134
3143,28280442,2614584503,1227611944,3766091082
3144,3382783387,2942932206,467702327,4283853315
3145,969072650,2376462968,3462765952,1508621927
3146,3809626066,1182982328,2333740573,1328537916
3147,1823420039,229219063,1600450741,1322107846
3148,4179991100,3716493253,1860021410,68139821
3149,3176184244,1726563378,3505195090,2950419131
3150,1668907012,1007202268,4705670,147732519
3151,1938310723,2977342757,3192472151,95326077
3152,3243551170,505853299,2438434460,4075797447
3153,3610221186,3958573325,2200669016,3003896829
3154,3724884447,2363945356,2333428523,719764164
3155,154575506,4052437508,417480830,2201904001
3156,1156097525,1084031372,1475724024,460188940
3157,207569034,2309529631,4141158866,2088043431
3158,3537095244,2466849593,2054406639,3208053597
3159,3776756104,1214564906,2953911479,2691435391
3160,1702854326,387664365,2089438484,2769054687
3161,1650853880,809761882,1656455718,1049097780
3162,3037354073,805627680,2164484969,1912327781
3163,4036901314,30533110,1872726813,3319041507
3164,2497605598,2589419833,2942530650,3218959505
3165,2865303742,138846199,1560056149,1526755036
3166,2850192960,838028092,902430557,3786135248
3167,3730651507,3398061349,3825228826,1173271662
3168,3325293353,1798058404,3902519637,4293155181
3169,1234561820,816986440,1226472357,1488620357
3170,2621411139,3049429155,193302915,155243547
3171,3932735587,3574207122,2321965948,746328220
3172,3266631972,1106353676,4086639474,1786716334
3173,299460970,2819315227,2398853200,1039811643
3174,1081889005,2458072878,4161583423,602828696
3175,3507293927,2808795866,3689710812,561088367
3176,2935852880,3148090119,1291167787,1184907575
3177,1593823997,1931527612,2156051851,145342128
3178,1726915888,760044832,3968304191,3616629245
3179,873014823,2087154277,1769670615,2221522410
3180,2147386362,3360765240,3790031628,1028432364
3181,3455557810,1047549459,163736121,1207577238
3182,1778861043,613151884,3939661586,2980534968
3183,2401779707,900032975,187134510,1614776066
3184,1362767629,2703888254,1919683832,2080902835
3185,359462951,1939809327,499407304,2027912925
3186,3641964888,2216380763,3400493884,3875174540
3187,2624318461,675296351,2874673758,2632163534
3188,786215770,2669619206,3589623014,1569111784
3189,1037117398,2721615056,3197537910,536122023
3190,2861150925,1588037111,505193592,562594883
3191,939183200,1443672612,2755095469,481588580
3192,1383924511,1925414728,3916510248,299837714
3193,2087349029,255078844,3515321350,1106654694
3194,2792030143,934343708,2715932954,1513388936
3195,50274822,2590326026,262405081,292014604
3196,2484078131,1423031446,3750239733,2196942025
3197,2816259526,1789072986,2785456704,2357318457
3198,1295229443,925399522,791174145,4245826337
3199,419006201,185687675,2827217201,1419685568
3200,1345845764,2632153021,1116119372,3457853216
3201,3003128253,1689295381,108345394,3225030872
3202,2421952762,2222029952,136002978,773077721
3203,1560927573,4120112077,705058708,2566593264
3204,4175967075,4285751954,482745456,3832810894
3205,1297185767,2342525670,430169971,2900402425
3206,790898657,1846738654,3206905828,3090905903
3207,4197321121,3540037956,2652797106,1350734573
3208,1152937252,4170476268,1903467615,3829963334
3209,975560834,884911524,1256984332,3916956745
3210,199735306,4201923911,3942139870,2186685003
3211,4184370410,1569722525,1836287396,3616017004
3212,2321524798,3079836884,478720244,3903384937
3213,799957778,3337218905,3967939932,1509175283
3214,1632309160,1197726171,427392258,4043669954
3215,812588550,1443621122,1519144472,2479672227
3216,660312416,3168617071,1846122235,2181375250
3217,4068205616,24951853,3306458813,2146217907
3218,2838504855,666025323,1315365055,1155796018
3219,3028310364,3355279414,157296040,3504112119
3220,2779100231,2127414060,6353173,2038833419
3221,1381257265,2277863924,2962280114,2626391262
3222,2100351387,1393264477,2737581951,1013557482
3223,3751842129,3144336606,2247272675,3477403458
3224,3153282447,2629993812,1991114614,1478336661
3225,539835508,2690559561,373890447,3196316902
3226,455008122,3610406782,902130948,4189965850
3227,825925862,3153221158,4169705883,3509051156
3228,2905527098,493468057,262394381,2749032412
3229,1948027963,102362225,576990720,1730019447
3230,1855280157,360653572,1940870479,3152396566
3231,3018628750,3266390522,102184786,1587691666
3232,3500040383,2821844065,880033989,3547579625
3233,3296370133,2746659170,1596146499,420436882
3234,1002694413,1249124861,3668473961,1199696186
3235,2411753108,2004329309,1635033514,364454425
3236,913365526,2228079098,678652543,3424813693
3237,1075671102,2401451730,883402079,629796222
3238,60330910,2363131333,344330101,4098403291
3239,2420082591,2873091930,1321563271,4123986875
3240,1772601204,3079905469,1350054506,1349028189
3241,1974301667,1054897168,1416774819,170725099
3242,2033768397,2037665038,3133122344,1995002930
3243,1812694280,90034379,3652441581,3236815424
3244,1532068088,3579748684,4262328526,956528273
3245,3054986178,3358628675,17861136,2638785365
3246,1799976564,2079865573,3639051488,846922170
3247,250027944,3533342572,3791290755,973851328
3248,2689123083,644736112,2953615301,4099947946
3249,195719167,325971103,3702664456,32522393
3250,4232620731,107523329,3934496351,554317372
3251,387855652,3545056294,607175490,1011983823
3252,2755809801,1499051601,2000316972,1705257082
3253,2455272659,1088399190,2347847109,1099578192
3254,3538751939,2395006307,1900547575,2222954474
3255,1363486033,1613087322,906883724,3169188056
3256,3679738459,2674597661,3335672222,388163072
3257,2751540958,4246832468,1876830021,193554626
3258,3289845584,2296685282,1323729686,40601553
3259,2628388699,1626952541,1640350526,1621764065
3260,354656157,3451740262,3647887374,522034633
3261,860781314,3247896952,3447642141,3608174949
3262,3102506256,3863230937,3549805545,3741844681
3263,2518527152,2598845559,240418786,1486635755
