,0,1,2,3,4
1297,955600280,3842953647,2628911293,1299675710,259432521
1298,1525166253,1814730547,4148782922,4064476348,1631898908
1299,2785687909,1915194713,457836194,3347432883,814515348
1300,2181243205,467170918,487434295,372353525,807996719
1301,2151770385,3072185121,3309870778,1544855847,1687261841
1302,37947163,1281778649,3384458747,764209882,155644243
1303,3592136501,4050251926,4248754468,432756570,909285636
1304,1901099434,2624036693,3974598035,1917612089,3058555052
1305,530603636,2833543051,2962489556,190429228,2277979337
1306,3343948321,2100515701,2669708475,4151844952,1063671317
1307,3649400301,4149532072,3589283137,1023332998,2635119151
1308,3315974183,298214745,911123994,394766872,2964414215
1309,1445568929,384161067,1924379866,2195990226,1489503956
1310,4140065131,575413433,2820530348,1572831818,2129936372
1311,2130934153,2960476686,1667346121,941607851,2679428293
1312,1023996862,1863820206,3844423307,1890886712,2486768023
1313,3645153763,1563159374,1587715720,332302563,275517659
1314,4213013467,972864811,708450876,501137383,2584131874
1315,567374903,810065690,1363945372,585827130,377004852
1316,3275500751,1396293030,3305269319,3947935051,2258274945
1317,496391969,2694993363,1434356216,3478470891,3272671120
1318,458511693,2992446828,435846125,1707928712,3715136072
1319,2456773854,2818978260,1188301213,302177577,3758168625
1320,2663909201,303674204,2888818676,551323747,2622101562
1321,3877498830,1156023531,1114462428,3119080467,2859543941
1322,1890424504,1425622593,3416636657,882499931,1075903352
1323,1539344958,2085341210,3242834810,3202514023,4163907872
1324,3289383814,3943674579,941527585,3408611212,2906072761
1325,2333286307,2312202371,1214075365,605950806,3256116394
1326,2995468277,2295214898,3898080455,1261534444,2556478498
1327,3880813481,1413494448,3613766419,3175488655,4025406678
1328,2999914124,3741926815,3467293168,3611744470,3817356203
1329,743276676,2933305974,3059934896,55725089,799620058
1330,3258580627,274502983,2211730556,1673647398,561939411
1331,1022189449,210516197,3858619156,2949653120,3943517601
1332,1967415259,601228879,2052581870,2596532163,2282889791
1333,2779388615,72493356,1043529609,1729998274,4176442148
1334,3854522389,3201383833,2607260356,1535542786,1592121754
1335,3917920183,1571038045,778037979,2277386697,1205303890
1336,1031501374,1135259138,1670430411,637279214,3648844317
1337,297710791,1214567656,3539127494,3143020596,2457432997
1338,3470759639,2486082115,2487767501,4023034251,1377399112
1339,534132614,2124626073,3082305112,625354942,772022015
1340,3517966498,2640606671,4187092860,2278372230,1244227208
1341,3356532303,1814584038,3249804471,4160366434,1522681397
1342,1840033475,2374769578,1952343880,2708889926,15979988
1343,3130227070,1629964158,2545991838,1828234667,2559803718
1344,828968519,1807881432,2968357876,4044221027,1750663795
1345,2648116829,2309437908,2788538671,1657556459,992346304
1346,2759233351,4263484623,1460386217,3861383022,454978923
1347,3382219550,2301447279,166588375,2268339539,743947090
1348,3698066944,1233358576,3982986343,57489771,3526461784
1349,3206434512,2023973525,390245212,2876717003,2388179727
1350,895291529,2834232522,3317294210,2253903933,3459830934
1351,4056747293,3938771202,1289921630,3832797640,2597335849
1352,3690425641,3237265981,989754399,2098585896,36689974
1353,4172748449,2496973170,1011486845,3783918600,3460788578
1354,1795765954,1633855398,3941451,4001323825,1676444718
1355,103161323,2369538408,3146055831,648449526,462831954
1356,4016924887,3298566570,1708168917,879305107,2879245411
1357,3680926657,2655502954,1918496442,3678969302,2146843384
1358,2889124463,3007430202,51930623,1150321820,4115310401
1359,1746463041,2838547239,1556353017,1940691438,40065949
1360,751097884,2540589099,4102830230,3479414439,1317814176
1361,2699368955,2739497412,3068647198,746871938,2456240421
1362,2586656511,434505727,1722852384,1306290978,304632720
1363,2941956818,3817707048,2636223671,3482626169,2136119878
1364,2211171494,1851137838,201285284,1083871277,2998194149
1365,2574620018,2059768044,2414616798,1405756964,104522533
1366,2973718448,243808591,1344460064,443134817,1739893813
1367,2937025296,621211988,1251371753,3955371916,4037545582
1368,1243097455,2326646145,2089025885,2436309822,3871924170
1369,1505444353,3356326083,791280081,4015325416,822975089
1370,2934030036,2641295309,2786287749,1628567506,193179481
1371,4197298430,4285930205,1838834110,416828899,175216865
1372,3399396612,3786799941,3635818762,1309166952,3597793139
1373,3550529206,1514496972,1214310967,386825045,2110929178
1374,120292513,1907643637,2628453413,2325045949,388458419
1375,3162736361,728065901,3187116668,1418290595,726368477
1376,1232395657,3747283451,1642523459,3546670075,3395611436
1377,3862155280,82907045,1656382757,2731086822,2146839669
1378,2922088704,1524687653,1784124413,2785908308,932227597
1379,53325271,3435643487,2853235448,3197236891,911094540
1380,1339432584,4257103052,2119269031,3175631441,2385744212
1381,519003405,274759777,3013738200,326376347,2215093273
1382,2831983437,2492263405,590058618,2662652458,3840841110
1383,4293201525,2816645476,1705670581,246926341,3313025888
1384,27664553,1487707318,101341010,549068770,2012017474
1385,197349893,3245244309,1673776884,2345058911,2560999252
1386,3530572423,67717576,1563341573,1755615163,3730517569
1387,1374105671,686969478,2576207138,2747842904,3204016862
1388,1871182254,998750581,964178846,1774059975,577597932
1389,3202505775,2544033578,3816837934,3561111992,326530809
1390,1140869900,3103539438,1738212093,2086704612,52504380
1391,766327816,1591288100,163393512,1608121903,3083751028
1392,3110629839,1259962120,3727283433,2340834675,889539264
1393,2113780473,2894881348,4102321493,3617463281,2027986669
1394,1397502737,3221050780,3544848496,3626624974,245876677
1395,3308887638,1164039265,1672833800,1304122511,354624268
1396,2292040084,3483355008,3435903474,3322800510,3073400786
1397,770561560,1460863955,2671690757,3071927497,2714082707
1398,56670921,742219939,1128183209,687226658,864565234
1399,388875873,3803643840,1440424452,540607537,510033838
1400,3545831305,1578655278,3422539192,3054162904,1783395033
1401,3048079680,2244372785,4190849639,1491893886,1929764296
1402,2742607929,829246427,2470248140,541454306,358461698
1403,4127479531,925400668,2890707789,32437326,3085181331
1404,2053377633,1325758577,3683360931,2552903100,3322732109
1405,1812157014,1348235366,1793538545,2195247857,1939815380
1406,2674559035,3715312881,3579809093,420306780,3976207831
1407,1911504508,1818345100,1188656397,2477722686,2020557893
1408,1967536119,3327059097,416597266,1128820269,3017308141
1409,3697284874,2513111988,1752664784,2404526492,2610096689
1410,1587406087,3961110571,1411209977,1174081245,4252457889
1411,4010828783,2151276679,2333956032,354019960,3945535656
1412,3009570408,779070239,2085445386,2439435383,1842972713
1413,1269321656,708521759,3484053391,2071165685,2712458788
1414,2955753747,3078624597,348149890,1140780989,3617317565
1415,2427251020,1568344919,1025371433,395120069,2434080735
1416,4062640841,1066922710,320905431,3299650689,2417042813
1417,4096213481,4258667784,3871702476,827429368,2382090573
1418,2634980618,334460202,808603327,416151295,2347047896
1419,397454836,2880775470,187407519,3421467727,2914449564
1420,1672564319,3718817404,2146654426,845201324,2376407357
1421,380132718,951674860,1511819695,2324113751,316848884
1422,3818436684,3028479405,236838609,2983728164,1443955283
1423,4057226020,1006207273,4037051716,3540832493,2421146842
1424,1270572104,1093032201,867908896,1903115415,970510914
1425,1822924261,2103495611,155988917,1644890792,2812054055
1426,2237775590,1834088989,1731665576,1312195000,1178258398
1427,951699115,4242376371,3103804278,2941067396,3205214557
1428,1247048110,4110722097,3388718335,3996107880,942845429
1429,1948000634,530792010,4075129638,861130631,2736009292
1430,306826287,143251503,1144738350,3351869062,232021805
1431,2663202609,3170700360,3371682953,2347280118,3711700790
1432,1624531376,3048347175,3071623054,4166635403,3244390084
1433,2472925431,3189978141,4027112017,3783043159,2739853786
1434,731844029,2034719955,419382363,187774890,1585032076
1435,2139181972,1619467422,3949084848,2824999652,2967838955
1436,1441554639,1161324581,3729731940,5928442,2143606403
1437,782550104,61020709,743492237,3303504814,2476273102
1438,2045421617,3897311130,4244349144,1628944044,2714286565
1439,1759561150,1175338071,269676958,3602912379,13758555
1440,4000413494,3271017560,2203972634,3730975208,1351892541
1441,1559829916,2194408696,640407146,3738041078,1090203018
1442,1853457648,1079001948,231553523,3936182652,2632701316
1443,2149225216,3722473966,1322240552,2860765294,2433551558
1444,2661160620,3833918444,3584466642,3610062686,2501142547
1445,4076066620,1840440120,2750831670,2267641455,2153275704
1446,602453514,3291287932,3616210437,1464420690,989507284
1447,2223464225,1063650734,1288251172,742516286,909551939
1448,818636373,1296961120,377550101,3049763439,670729441
1449,1704296330,3869302497,3494436624,1868011286,1108622975
1450,2271801109,1586872579,668964415,2798040491,2602069326
1451,3979812579,4085412234,616107547,108244742,3578786961
1452,1055368515,3612770093,3575962833,3957007293,2227641517
1453,4246618687,3250104378,353209160,1882147082,1635108699
1454,2059619803,4022754256,1135650022,1693513140,2783604822
1455,1779957632,2880086045,3610130148,2734905140,2787641879
1456,862837389,3549432226,3922100587,2868636658,3852448500
1457,2396933108,893149724,2283835692,119271892,2733273279
1458,2924042167,1844553256,747061365,3996709410,2245254471
1459,545098616,3584531351,665454186,966002107,891242479
1460,1291294864,3927454983,1236542233,3831284142,3394418574
1461,397124178,978382159,2877246327,1464290815,1352211016
1462,2938361567,20469255,2622987432,2441501157,1945076331
1463,2459386863,1480540169,2851898904,198727646,425750138
1464,2382062240,1160819731,4009215130,1886337205,2499590049
1465,2140023954,3007662938,1593703309,970652037,1515314445
1466,978931206,3463509199,333946998,1256758501,4151278494
1467,1241039918,520629386,3664323780,3199788295,3426823197
1468,2748772057,795493895,2608188093,4065859343,1472963466
1469,330086315,2147032103,1578303769,2957490629,3193441167
1470,1236404024,3695001822,4105084067,3273684687,283358330
1471,2306662016,1135842654,1632492347,1857156697,3307560311
1472,2304572157,2631911080,1030434364,2830626788,2354556011
1473,3716972386,2887028747,2522606919,3923321604,3247102132
1474,1468680462,1497792163,2973128764,3505202111,3120884262
1475,3289494760,657084638,1214377257,951173215,3339670522
1476,2949561341,694719336,3429347648,2536901401,488789429
1477,1990875583,3063796648,1590385248,2488970011,1132695553
1478,2721085999,1241089822,1395490837,1044010834,2565945177
1479,3865291442,210791418,2423158891,201949816,3324145471
1480,673407132,4248838628,1472149376,3451849247,486896687
1481,1032337422,1693647850,901545936,2333948192,2603047754
1482,3369624197,759420576,751744768,1926303304,3165134662
1483,16302396,3160085931,774766912,2461989900,563890877
1484,3134220656,3317192306,1959123772,4098691089,2852231650
1485,2678802875,1553813559,2271566770,2986160379,205252481
1486,499314067,2745590240,1836043815,960654952,1261022313
1487,395245408,1585837622,1345447023,2723575391,2446724121
1488,390650422,3460229631,493326870,2578613200,1133974186
1489,3660415969,2351414784,1945373778,273645193,2372186053
1490,2713868855,1041002046,4231441688,3997562547,1276032695
1491,478181393,1454835703,2662949627,599999847,3652101318
1492,1527165486,3456700703,953317398,316120639,2322758870
1493,2811954111,2850464903,3188522897,1086671804,2091678462
1494,3349718640,3520634110,4168589163,2993065263,2301789317
1495,164907638,1574677447,2226692148,3921417907,1534267101
1496,1386578399,1783308720,1286017968,3734546580,643540791
1497,1936592219,4162971711,4027693824,4026211753,403382388
1498,3105863570,3248953150,2863237164,3577922104,1861326331
1499,2872335042,4062398338,629995445,4220653352,347783095
1500,1203457958,3281965515,332845182,192958388,3809642941
1501,3348344388,1349861848,541655006,168209929,697840240
1502,3385022576,3288101830,2677356130,3278797572,3872546903
1503,161115840,3174311978,2190038835,2144855142,3565292042
1504,3859123475,3908323153,1890944453,1900813338,3902635190
1505,1861799481,3321571735,3840248497,3474942420,3702552612
1506,733484879,2107884625,923544823,3579432882,2926714067
1507,3544485543,1325922277,349677364,284928945,104580989
1508,3711679788,2537436299,2278156142,935571167,3929670574
1509,2096005170,1242813705,3977970052,1626594576,2403098566
1510,3181917327,1272895934,2565055671,3610856840,311655539
1511,3584327997,1707616747,4271089183,3302603955,1810328546
1512,1879840700,2757142092,3288582313,45956681,10516981
1513,3181993578,254572818,1815136530,1987180803,2473493850
1514,3824375554,1614986300,1763265629,830338761,3528655137
1515,3780920526,4075337108,1116225093,3610014754,3585485612
1516,1191859599,2333684264,3556601194,674817334,2728537255
1517,190493467,771765495,1994794643,2306371714,3546695884
1518,4034205095,1439194574,3580820793,3804422367,2977477687
1519,3071926060,3137899199,1315484736,694887533,1990387461
1520,2215564853,4033413901,167839054,205055747,2261829695
1521,1876555180,1400984238,3909326529,795595216,1571090098
1522,16710343,1959643785,2266548130,2492233517,2717301113
1523,3492589877,2871907685,4000179705,1555095120,3863503603
1524,2660003087,3468331284,2567467514,1349097643,1598556022
1525,3079337906,3041316098,3663165604,3997506544,2647535932
1526,2077735119,233807934,1320513868,1813281888,2653591285
1527,1390494366,3301324482,2504235657,461661037,3886550235
1528,3147326901,905603656,1077989287,257756438,3783977841
1529,3378300125,2749618992,1049972230,922308288,2683301774
1530,1260989221,3942957376,4079450248,4137841928,3447688610
1531,1102894178,4159836220,1965547809,3296774378,1967816676
1532,3217892383,751231473,610681653,2487889183,762381427
1533,157111502,537199314,309675901,1154812549,1860631900
1534,496479926,414454086,585374640,2465643949,3151211149
1535,1362015406,2356373649,1339879118,3654177563,3208273375
1536,3960862765,3328899960,1456576061,3762288196,1176479120
1537,501337763,1736126381,2527018279,705988472,2439742704
1538,713131864,2085346060,3794689077,1408521359,1081869406
1539,1197268298,4188107932,2836854779,2716180354,2093466954
1540,1016677927,1009316121,1009303108,4184928717,631052836
1541,3519986217,3397323979,2368118666,284866924,651240787
1542,1644107827,3833062691,4185913862,856995734,1892000468
1543,924714505,3294944777,3127416534,4274429347,2106507149
1544,2674404056,1487607351,310067497,2173172978,3913140626
1545,472713629,2302171396,2079923669,2179587124,752884690
1546,3208360007,1520852907,2622092948,1316420548,1066441006
1547,1306579346,574240817,514241410,404357847,791054437
1548,2709697344,1462056893,1840399015,1754749656,2685927037
1549,1768218084,2928457199,4292798591,4171326571,684340258
1550,2526758044,2588991888,1891187968,529229853,4151119543
1551,1770680266,3263811257,2844564387,1551629420,468078406
1552,3045370014,2132020648,614050966,3261696483,3136047435
1553,1938584684,1835642833,1957599989,2888243507,3051495349
1554,1550057329,2574748180,13715056,354429915,1031076313
1555,4135457059,4233783532,1918123356,1475835771,902325126
1556,3612494465,986832940,3123493539,3952179199,43578488
1557,3952401356,1447627854,1134140695,613904875,3492466784
1558,273328212,3735671610,2158905839,3056566399,2171827075
1559,3372792742,1991737119,3617685663,1006814559,3451906795
1560,1147063989,977456914,2313648448,3845384120,1381400071
1561,158926917,641356857,3499509841,248184237,3055041916
1562,3080401691,3593376015,205212446,117790035,1584905082
1563,3863021686,251160022,3091980266,3898911151,3335952957
1564,966270221,2246519932,907034265,616953552,3290276006
1565,239272904,3256736018,433927428,569921521,490152550
1566,2964283350,4244804704,478990314,3672041166,1554782023
1567,3743450571,1024187133,323365622,404867505,3146632780
1568,3225274892,1920221566,3089034098,1915571753,2946716901
1569,1899108708,1701191547,281471231,886503174,1156709095
1570,1845323810,4209888397,2825407508,1597718956,3313698787
1571,3603233962,1574394419,2312968625,4020892390,860259202
1572,4004124173,3866179572,2813643109,1744783286,2040862368
1573,449910306,1218751767,1645061590,88198353,3165595185
1574,201537728,451609352,3173577277,2114755308,771841465
1575,1981494357,493520290,3767485448,2649879267,3399736725
1576,1014791212,3121592058,3570622808,1472201860,4189392432
1577,3307001921,3336731170,2860912586,3712510567,822790669
1578,499050663,3732481848,1536487039,1957480077,1780367671
1579,778390188,2114681450,703710777,2928245314,375495523
1580,2737245383,2314560766,2132798380,3828308324,1069574307
1581,281770071,3210819878,3565396552,2035287326,4227989472
1582,1276038618,1601068869,864034096,29586456,2437461880
1583,4234123017,2188676577,2568072236,2500614446,1495963659
1584,4154137172,2814463454,3698947799,3092899956,1370446620
1585,573766349,1476378520,281779831,922130747,1757633306
1586,3564053086,3421340719,1331615347,3825310751,2921683303
1587,1968582809,3232842505,1678321487,501495906,78737398
1588,3373151146,3970839059,1962158690,4219208864,17975854
1589,1607071482,3376425321,1464038429,4234645429,3376304564
1590,3834584873,2140872267,2266730204,1077473036,850204905
1591,1044706577,1869917329,3473751592,184148445,3478155967
1592,3331362843,1514747909,3880042676,3489643551,1906629612
1593,328920583,4197248171,2707202306,4292547618,1106594131
1594,1379129983,1369538042,1801251622,1657854290,1929127071
1595,3270610802,1737289849,2996129911,2310639301,455302390
1596,4253695072,2679466610,3905954122,804414587,564779500
1597,3364930860,1663427538,239606866,131602395,1667724327
1598,3503455589,3007748888,378416327,1275572476,1987856369
1599,1504704352,3098408484,3325080182,1056034122,507837718
1600,1688301866,4232712815,1911191763,3250846532,1468937267
1601,4017663028,686048935,2457759732,4019586942,2013877485
1602,3280304858,1687248629,2430410030,2267617671,1741870076
1603,768301338,26803554,3828049086,585611381,8480779
1604,4136018541,3961255140,1467050986,688519354,279004748
1605,698072455,3044139305,3196391476,126321365,1224090790
1606,2006513549,2536263203,1418671216,3971848008,119945740
1607,3133437758,2152039573,1791886712,179655521,1521602210
1608,2976888869,2943170276,8188253,2948144996,3884105366
1609,2519692411,1118989605,3438846308,465340546,2906849221
1610,480946295,1648882491,3348087356,455508717,2039245268
1611,1097151777,1922945241,820935966,3206413670,479951588
1612,1546769101,1760743676,2219351591,1932724936,2524491720
1613,2825608900,4099815215,3552095043,2097332374,3652672988
1614,4113152822,2264207924,3389030831,927859474,1644005679
1615,2984734537,362889378,183540594,1336652292,2348276062
1616,385175932,3818777967,3902452523,647827286,3019670327
1617,26161079,2204145415,557914706,4112683596,2147970879
1618,2878150691,3941916402,1169843794,3870522518,4200866497
1619,2986391923,206124883,1562013602,3839683853,2655725821
1620,489981487,1272997807,3064429939,2673160726,2926084768
1621,755915472,1042167530,3872626071,3858811193,1076975602
1622,266965004,2660610323,265577544,1517621732,3541508748
1623,1825727371,3229876371,153800232,1866319847,2730555494
1624,1613596998,1592914083,1075961208,2077430129,3028801778
1625,3408256229,1445014928,1334691416,531556024,2525757218
1626,3305266121,2807118019,903331282,1444066938,326753898
1627,1106494005,1615440093,110996303,3527435229,3100938463
1628,1857261644,2457145022,4926032,1387631185,2289094594
1629,3561815434,1000124610,1122078722,2658909690,1949223158
1630,3829089960,1692852103,115818805,2409503321,2629057716
1631,41798019,1878739951,3028766723,4095789927,929313647
1632,869947561,144434895,3164077392,2639879307,2183087976
1633,3406678934,2695495335,1762040433,503117002,812423618
1634,402887070,1749888678,89521689,2518728522,2744224132
1635,255895218,157686088,3601231681,342117278,4482638
1636,3072362398,868392752,595275283,1519008952,470805581
1637,2062916611,1484124549,3630705474,2089142582,3648205660
1638,1754462539,1867972246,3409583590,94751871,4030937882
1639,3800844787,966482634,3944806120,4197543186,1716249972
1640,677908486,4116348354,3803756544,2769749744,1391922385
1641,3530584509,1268688396,1402855787,2231808049,478641700
1642,692793536,3190874724,389758149,3371623474,1276956880
1643,2778022905,1618146396,1824781148,2434107184,1990758137
1644,175080971,58799388,1358058600,1130364611,2077012491
1645,941616095,3185988593,2677242851,3419995174,3312707410
1646,1382014186,13225063,443247636,126540105,1549589281
1647,2015578273,3860225005,1514176608,1793217142,1846064332
1648,3194871911,1261057077,192073741,267776687,2678590339
1649,902836013,2947779039,2602276952,318727996,3392538706
1650,2050732647,4036744754,3148194799,4008312091,3485707399
1651,2750219007,3076687096,669979558,3298438420,3852440132
1652,3331462767,408075102,1536945400,549977564,1685171589
1653,499283111,322259939,2312203786,394478362,570781735
1654,394516859,758949199,3924322233,2950317569,3992404462
1655,1093720328,2444360873,4288303749,2922337838,2807261602
1656,3398993407,965113267,556085738,4208450420,211345962
1657,2931152154,3132793699,2252726094,1157079480,1957947129
1658,2234117822,749975019,1914623778,3066852075,3441756888
1659,2657128842,2757904929,896824669,3219346755,4236929163
1660,2199513490,3608484712,241797291,1368651834,2324706258
1661,1063058164,3758756932,2224578405,3543355753,268119306
1662,2036905195,2774943846,2162882363,3997054636,1611020485
1663,1951365249,2587787329,1454054666,1481478482,2957362007
1664,301416984,4065161919,3105537793,554170560,2556429621
1665,463592437,1373976734,3627916101,1055467840,3307203511
1666,899384141,3590035053,3171283297,2868336575,320818043
1667,2451243603,4190458086,2005420070,2061630569,2279110083
1668,1466589061,218600904,4166777367,3095025837,2658507768
1669,2925710818,1481308420,2997227850,1083201008,3396355968
1670,4085242383,2952803956,3492145872,1134654013,3969605589
1671,2714452066,210324615,2063981284,2665574234,3106376561
1672,791023531,1204870504,1517173069,733833977,1744977106
1673,2969358878,3290575580,1678009821,1749928935,549038339
1674,2580720460,3949611749,2679108730,1258639609,1366254378
1675,258359466,3884700521,387149725,3306451046,2042987824
1676,283099168,1367320319,4202274461,159141233,965449343
1677,2800202823,1492213055,427826631,3299947787,3187471046
1678,3846480298,516486592,684338696,4071486235,3398468025
1679,2937765656,453858778,431541170,3797606964,1184676246
1680,3049071168,1435182273,3155973462,3185028039,727668282
1681,190451269,130721248,2343965213,46096114,2633968981
1682,4208417630,1235711168,51439823,3283849429,1101467184
1683,1517389161,4042494662,4014600667,4073317379,52062078
1684,1922540417,4037897166,3838887334,2548671310,3268017363
1685,2815651583,3747420491,3845842898,1529815771,1858940239
1686,3780960657,3790253968,3936329266,3060522502,2576119268
1687,3893550645,2700479160,1152640013,2842232513,2882071940
1688,1633634980,2675687506,301174381,3916526112,1681703912
1689,429853845,2429554903,1600197592,2712886517,3816561736
1690,2062357974,3872793091,3872125814,2165094517,3022502359
1691,807101371,3837311836,4093701195,464938544,2771641565
1692,3999598760,1254989904,700228945,2590677299,453043713
1693,869764744,719450478,3543606775,1412659559,3567139118
1694,750938316,4122645911,1710660105,2067820557,361208365
1695,4144871822,2138281650,102381294,3322416786,966095936
1696,4041458611,817619862,4196922029,55255976,181766108
1697,3856113738,3782596947,1576366555,1431242194,2922452676
1698,4093534968,2546153449,416047264,2794359661,643345329
1699,813193631,266704225,3977819592,2571672882,1824603023
1700,2153241399,684002020,482759851,3804476716,4012615381
1701,4081592072,1277285261,3368615244,1542229347,2384825902
1702,4090717705,4255402230,2538495178,2481434320,2936566990
1703,2691940436,2897138861,2491460364,1585734844,1445249425
1704,294148369,2396921759,3675673450,4180725490,1516312656
1705,2887468545,550175525,3199574416,3798221839,2662079077
1706,1383754612,2356834125,2982925416,856461024,3226966736
1707,3427860240,4095042700,4164632803,2259587355,889180544
1708,1375932894,2038643154,325588520,3784881336,814574173
1709,4090928729,2592532255,2280111591,1264828637,3162605533
1710,3394169657,2160748764,914877920,2253125527,2127977621
1711,1824994841,586526795,3699371146,3027516577,3687574857
1712,3705726044,506258995,1378726323,1709846361,1556537120
1713,1892061327,1370404328,867085896,1933897621,275936392
1714,3640489059,3974067716,738295879,549811362,2026564167
1715,1366038475,3984696372,3815326891,2344595602,3944823806
1716,2815574109,1233649635,690174509,311186969,2605084799
1717,939496870,3437100214,1994734425,4111485345,3024118742
1718,2042338011,214896706,1901922145,2658798266,1672655993
1719,308290717,1871750074,2058258307,3604889254,19907479
1720,1445584219,1936089204,1790389256,1065788523,86596949
1721,1261634512,332392881,450207400,2315758501,915223789
1722,2583544824,3983966486,2015681857,629786560,1547489861
1723,2515188134,4017253083,3509164038,845724644,2785001602
1724,3598586395,2376420495,4268480455,2325221495,798324878
1725,2106075805,63570009,1364306650,1232015501,94285232
1726,666699105,1005428178,1169847299,3074818078,1405801386
1727,2404929550,3748696272,3447993230,709691463,3295687644
1728,336160483,2521158318,1148919358,3022765334,3028711513
1729,372141985,2819448206,3839245859,3605062125,1306059223
1730,2383653619,547834066,836469177,1895530327,1334739083
1731,707465146,417390391,3942349459,3489384723,2813099580
1732,1860613888,140533040,1773061780,2654668797,483247108
1733,1991822429,536063750,1048265558,1197471722,612837629
1734,1861671717,3772357799,624212476,976361601,2938071003
1735,614584734,3980809428,727087011,2297897598,4268088235
1736,3069371480,1824091872,1606202931,649607548,3815008699
1737,3727864002,2653642777,3158199445,3374124875,2149418533
1738,3207218108,2353453499,153988327,525345340,2230467787
1739,3806179778,94050895,3716619644,4064455864,1020889966
1740,2935270734,2098527287,2317620181,2444149356,3913503413
1741,2432057067,838330720,815268096,2160274786,3762630483
1742,3140768127,662196092,2928971212,2668935906,3907395448
1743,3390002332,1823787128,2546622937,4035393537,2398154575
1744,3483931734,785717830,4246290937,1847563566,749587150
1745,811663068,3063677552,1762523516,3653130931,2756845432
1746,4107246391,322432462,10621124,1669884956,3997222780
1747,446969574,2600694939,3931573829,2436522574,1391430706
1748,807349718,825450525,2841026550,2317267374,1419578692
1749,1026888609,1248722945,706214367,3403687375,2258569549
1750,4272580873,2597189979,3873217008,1952970307,3712504868
1751,1272015544,4209506881,3026077678,1730383103,3190934392
1752,3847771649,1182720444,4026484039,3101084236,2446078470
1753,356593729,2133321793,3740001474,1186682384,3231536263
1754,1169977708,2685639240,559717701,1131939635,1632750229
1755,3635504495,1119471884,195381126,3770929488,1207336436
1756,1581638348,4013485904,1201527645,1893579566,3651274697
1757,251990862,1733831363,4178970390,227371825,57167844
1758,3570224904,364522668,2020301121,1391316542,3023228412
1759,315971927,2150641017,722845737,1669368491,649281130
1760,1177843818,646175574,1392710079,199821388,3557847189
1761,1732041949,1949686015,616108521,882904181,3139275118
1762,2159421499,1257660305,3512318918,904011719,2762870186
1763,2190532252,1048196890,2328211528,2325568894,279857410
1764,1112508142,3243804101,2349928891,2913704762,1353091147
1765,205829278,295487592,2799268945,1012808042,2646102910
1766,81716274,3893260964,2147210016,1980472384,801606936
1767,2839568177,3558819470,380032005,815474211,161982209
1768,357770944,253542206,3126680171,1876536505,3712723369
1769,2853928347,3370592718,1376881717,1270427309,28123963
1770,2526189750,2917719600,643761062,534580075,2727186446
1771,1613126481,4263387788,200041966,38547630,539575379
1772,3564269483,1153898183,3835730334,3252082894,4294717871
1773,3456080330,2557042106,533154404,2679240127,3854638784
1774,2809217807,1017019927,407220701,3205317427,2142977467
1775,2446238316,3559127536,1822094691,1867697965,1438680111
1776,101453773,3533336606,4028007524,3393300666,2486725382
1777,2254370492,4257291864,725986605,2363737458,1777401309
1778,3599019629,612335772,735137492,779852960,407947413
1779,3403262634,76893122,2231064623,3287118977,409509568
1780,3023926643,1814853068,21147668,1370063178,2473791683
1781,1586501311,3356074457,1267198595,253972948,2197635980
1782,2966287950,1879654699,1064039799,4155564165,3274918076
1783,2921262928,4100317335,453601141,562395147,2996363222
1784,1341131284,2247986453,3140011051,3351203365,3552138668
1785,3101672078,947436704,2247750326,1239081813,2273165929
1786,1184954446,2859186669,1847819885,1178971540,249975744
1787,2753441685,931165427,1679397535,1689487815,1338311222
1788,3790801163,1072732509,2992041129,2949014230,804774336
1789,980215441,1373839499,1015140426,2468527861,3548431852
1790,469031736,1956999985,3663795492,2896948008,3204741559
1791,2844882145,1610342291,3672595043,177696140,641706984
1792,1257433321,4290507619,2571440452,2196682566,3193229377
1793,3955211951,3971563895,1435043464,493474303,1821154443
1794,2637702943,2758783963,193967304,2790653031,59193032
1795,2507349070,2709169310,2316556958,129920527,2134148177
1796,542375253,3083142975,1005512747,1656014564,4213621303
1797,2423522824,2998042067,2033877945,784169365,164420968
1798,2415119595,484934838,380853282,1130425804,580636161
1799,787538314,1896601086,1284486360,2389494958,3872689259
1800,1584890140,2316070234,1694376661,3409128613,2827656733
1801,126294080,1645419162,1144982812,1829480938,4096845758
1802,870398651,54284276,3773106730,1522300167,2291248007
1803,3098774954,473482216,1714391607,2742922171,2104901763
1804,842974692,1749183096,4222425937,4223000015,3208131891
1805,730370497,2106377852,204004827,2731079885,916294424
1806,3809592131,3401641295,3028383111,1161423808,182100325
1807,2840231882,1872991701,3925051654,4082380810,392279292
1808,1056115982,1222432430,3593355558,3506786078,3718403875
1809,3676620432,2639234080,2492905569,930708232,3558301885
1810,1571941746,4139597765,3206495798,669388252,4260647407
1811,1352463696,2030630556,3982603870,1044171833,2562600890
1812,3597530048,4145359265,2823730176,3352502925,1653758926
1813,356719444,4043841556,1468635020,3710202441,3435302964
1814,2868300475,2217607676,3898060746,907362253,2098344679
1815,1505766168,1004255604,4006325254,2781737966,442978577
1816,3827497144,1844152057,2880839284,842589277,1398630202
1817,3278032819,3281414952,434781421,3248081902,1040773654
