,0,1,2,3,4,5,6,7,8,9
468,3994325403,124223670,734865218,4278547969,2815002595,3904370626,4222742029,2497755193,1274109226,987930308
469,1466091486,2219667449,4021780608,3072927681,1269003762,331613538,1291806735,1345759323,241370985,1966800149
470,1307180812,1164343182,1423811143,1658574733,2103806265,2364019333,1607816416,2062182410,820374373,3566638090
471,3745007126,2640507997,3498536106,2262311679,1433923578,157001165,1805576755,179614747,509307021,1306212669
472,3118531976,3949168915,3279043608,3757298124,3996954984,1901980092,2478353739,2452424904,2626067834,1396808355
473,1126946635,2252397465,1858623276,4193391379,1545967506,1954762512,3310200080,2588418978,3392041352,594363689
474,1955581461,154422847,2104107621,2789834861,2450505029,3958861273,2085527400,2034708047,1454663544,524386375
475,12605025,966199823,1733608523,1727551047,97319904,3000546719,1087452489,2329786268,2297522145,2744463287
476,2755662854,1765033959,1978235709,1687104595,1853313741,1744399237,2507956360,55371367,3109446723,301226081
477,2446138501,4045240993,128026936,2604559903,3022664220,135895676,2812993778,1566627381,689924245,2374370327
478,384485654,2142379293,381056087,2519293167,3773302953,4236571006,2301926996,3647205449,2799605197,3539527335
479,880503103,870363058,1224639597,945777704,1148997198,61221475,3485649353,188677768,3029367960,1173623993
480,1868494614,2550605007,3707273523,2821735565,3061602432,2408863487,2895070131,517702891,3947467380,2764912743
481,2000612893,2981487824,1423128814,1572969476,1304699364,2581264408,2986715110,2107465308,2225957806,319719049
482,3046527578,4036827906,2154010678,45730127,1567952193,4181683110,2448591648,1063183625,792478612,1908600049
483,2748159739,2888892592,1526425861,1241909519,2221653036,2425053194,3770073304,3127822490,701941718,242028263
484,1076477219,1217375200,2102546301,1085772286,2944062794,3123510836,2345074828,14709614,1188333396,4080827181
485,824270189,1427171446,1837152674,1261306017,618581644,689079572,2688821543,4074389887,3723233763,43111930
486,1654001771,3235558700,261945063,1274448038,1343718560,2622076804,227933856,2948467473,2697834025,318230176
487,630402589,3861500952,459572497,1601506488,3586559051,332308378,2920265603,990169619,1463007041,3996353230
488,1369192358,2844697297,256151652,3492269640,891016117,1815030745,138552024,504532973,3414807653,2720386811
489,3875137725,2256908998,1125227136,1419479501,786911283,1000571953,3937932741,2465538019,582394739,2052468768
490,4159856763,1655423996,2820928765,4057824057,1015974038,1889572778,1055722632,2933423396,1228549510,1461425165
491,730715184,1975872112,4276886149,4199395416,2220181299,1673239283,966253578,1600462340,1602161857,2575932174
492,1164617230,2357929694,2906685736,3077407723,2730835354,2108003670,3209992175,959984324,1393677871,917337840
493,624191511,2458712494,582428960,2813284788,3156394258,2893996600,3019523633,3021887838,557594780,2280258982
494,139653601,1168147829,193341592,2243500428,1131890479,1032182635,3229568362,932256681,3859293871,2102808602
495,2704052236,291789003,2311846623,1495132096,3811208544,1792874853,1855971184,3187385811,3883013615,342788807
496,493089407,4078723105,1161058755,1631055258,2516248491,3569104926,1364856919,850577544,1199019537,2250011980
497,617039466,1831820995,1953344535,4041467434,3180569655,2878231031,7364424,3556865891,3983069247,3248050675
498,1805250705,46119690,3024842031,3318816497,1743391781,903244659,3745930893,3002817440,384827726,1542577166
499,3251681176,3261296781,4281052230,920926632,1540912979,37519802,2947032640,2135641414,2362526890,2903510587
500,288890873,4105995904,3309697327,1159357839,4220684862,428883803,1414040109,2253464855,929506942,147334311
501,3292904953,184915647,1668394506,906535846,1429165694,1090524888,3817157348,246207686,4182117197,631324104
502,2299537613,699528505,1103462430,3228765382,2574587230,440519533,1440414019,3013807284,268749275,3929791676
503,3439923298,607292955,2850082937,1953804363,2794875608,1511411513,1160383549,472272774,4203026667,2025863988
504,2421435350,3421492462,2069906545,2582663115,3563139222,2336103611,923111641,2901731845,1286028026,1846720282
505,955078094,2039217920,412383826,1748021967,1989384846,830422592,3475796576,3842757321,1590140110,989842826
506,3709926768,615811719,3644648181,3645353340,7718149,2122777695,3548976369,3604018494,1720789691,2415693321
507,4273068068,417401728,3759733418,2269914914,2200631257,3789769151,1099062444,973298705,1298643627,2732544230
508,674841322,2142237743,1319231826,113301701,3903157041,3629522599,947741385,1397105224,3429832128,4090731486
509,99753694,2598031930,2713133032,2750832050,3275565024,3068735515,933847003,3867875925,2057269957,4084218379
510,707984823,407489716,4199309264,2639692166,1008206966,807098049,1331139870,1422867553,3928415116,3511770084
511,3652175680,4163362872,201937836,1858689368,2873496235,3175916071,1280597687,916797366,2247772691,2366732709
512,1188823552,2436203996,3012882261,3614191508,3461670771,3739931703,1069068750,1464573381,3878586939,3645224499
513,1240507946,3462526859,3569013610,1709790599,3106172143,2129154225,3962504759,2431105378,1099271537,90025550
514,3009622304,2046042872,883479788,928228752,3799779041,65838809,101492703,1924355352,1248435401,2134693182
515,1593544511,1296839908,964042382,4274015352,1045557639,1484264828,4235959807,3063861503,179307221,3317618729
516,3539008954,3272357512,2223017298,528510570,3005015408,1569086541,1020613117,1270639099,1327772844,3339154129
517,454813518,4009836776,1401742602,944375819,2384763861,3340210938,3882480981,3296023056,571827291,2702926961
518,1251172913,139645831,1554864595,60354880,73356753,319882977,4258140343,2912368822,4251266297,1988854432
519,920522832,1945536978,1114130381,2497387609,3705790002,2927866203,2789731289,29778183,4130647746,3511350469
520,1794704892,169516178,411467118,3897200120,2549320681,1498512841,3698372680,1540614524,2261252431,4144548452
521,2441236271,2718120217,3387465697,4038571811,3648006767,3348194873,1446202976,4049811538,3238484339,53800398
522,2540576485,1666220097,1901473745,1174920796,475267027,392231512,2917065932,1725176443,3868337808,2501146560
523,753654058,3471287750,2933483246,1815608606,318433841,88924159,348856493,3490366251,1897221585,3385519455
524,2475734831,1153869557,1085478182,2416842610,1734436125,528160694,2270752051,1954703655,3289695308,1745828645
525,1594085421,2129545027,1937954511,2822611001,3616867243,4131289488,4202157467,2711731102,503543307,3711440106
526,3051135991,4128020167,3039127711,1849298886,614967844,2419361626,4010554780,3059830816,821560905,587342245
527,104680912,1686912534,972998792,4050630081,82289127,316748233,2203592279,980165585,885869845,1525557703
528,4184589438,3763376896,3245104068,2580872101,2173708546,1703735501,1660114575,1274305177,2045038367,263305014
529,1148495122,1941053544,3286662242,2171978468,2929035138,3713706553,570412043,3692321856,2353550147,3597096
530,280826479,251173554,530591074,2272848084,2202651444,917470913,1903669484,3632027898,1521522454,3143707666
531,18162361,2359651603,2752872896,1873464054,1990025602,1510446252,706021482,3690978896,3401799548,727108808
532,2979907530,4131348945,3809457350,1378528512,3982158659,1531586625,3731124058,2000153743,164579459,3064170529
533,1016053416,3167246245,2319357014,2037907760,2094481061,3204495113,757404957,2881957705,802789251,1087690936
534,1313993452,3057259504,4091855137,3406644176,2588098787,393186461,2496353666,3541479048,3848073146,1976829470
535,3626535588,1172417651,346802199,3098882957,550897711,3132247002,3925344290,833518768,1655994790,1869350782
536,3764318011,291820279,2879875794,2745020864,4071902726,2105025624,808856107,113221940,3607707292,2423488807
537,3919764202,3357220946,278841671,2321587116,1622723375,1914391763,1988013266,38527386,411947017,671872303
538,2380198634,3145986580,1727974900,3608464431,594457558,906333979,2457144163,2405243513,833916891,165416039
539,3240822682,3982545508,274949178,249244108,3301705117,3555386359,3325453045,408320223,1576298913,3463985074
540,4258472091,2781921672,1611789568,1107314192,3808446197,2973094311,2634329732,3457977042,1836554273,2499875316
541,1770335375,3335923662,3108593979,2877005642,4221106521,1013552730,610863815,1148813912,736078365,3518555948
542,2242336741,3675475801,2773008459,57844916,2947231538,2171717973,4143390563,3683284719,898428282,3261586334
543,1520047522,295404265,1252880853,2058633689,1015139583,818406379,617571887,3302134584,1612545833,4203818828
544,1185579952,3884078232,3237885511,3006735742,514534459,2648546258,367362435,752596998,830432894,3473408744
545,1928873669,2525220234,260460840,3843172859,2364790828,857333999,1139027515,2670819015,2537167269,646639753
546,3131612153,1959517612,4252842573,3706563696,3189277127,3392955215,307580817,1698497927,428725304,2446167303
547,3467950526,3012875865,3037901588,3579768105,1608746159,1477662693,1196433735,3240562160,3143545038,1819953507
548,569044200,2294479483,1242294706,1389349458,1321161501,620577332,1604491496,2287365511,2055034896,1868768485
549,1434974623,507164231,3765931597,1724788057,3963344127,2505711301,2386307921,2537060748,3964599451,1355598221
550,1497242741,3069664613,4169486904,3702943756,3161811598,2868755274,3831483147,1353173245,4214025343,1090345924
551,3631191999,772665446,1642208879,4125621003,3679460234,4023970811,2242483788,3665468061,2390367103,3537901398
552,4181726406,135892558,2900274242,1845342216,3894492207,2907798646,3961454412,4185859717,1207610803,3012225841
553,2188437087,2472976603,652405495,2423301709,1234609984,1628705705,3373131564,4143542424,2253545129,1521007569
554,1799297661,3940912787,2323116623,1150994474,3701011774,3427082209,717625268,3568254163,228243431,1674298474
555,3536106494,1266826048,4149922344,4205445700,2337987666,3828720251,918233544,2264348402,813935789,1094222384
556,3412391570,2066559986,852193109,3842954980,851292944,730644458,1433565472,3557163776,2055785049,3385055515
557,3846383468,190579314,983041230,3022168,4116019352,4146728497,4026769000,4039776128,3723722526,1849237784
558,2797860870,1949233793,2810555184,1336457957,2185971642,2235909533,3190463492,145323109,3710683965,3583137567
559,2893404456,3180785448,906365986,4144242115,3961490449,2945018995,1777620687,412440526,3654584802,2109319332
560,79688867,1236801748,3135933285,350059649,50896913,1160596031,1740648543,727273773,2452496309,3938619221
561,1596704102,1617599982,1009025315,3649315689,1827252190,19398256,196227764,778670225,835984858,2009928580
562,3889405892,39072573,446720915,3311073148,601143137,4129929961,3981251931,2874773149,1129286000,2161457703
563,4292820655,307275442,132333393,2393080144,32730774,3633994673,4256792705,3456638207,3489519489,3432044559
564,2828228623,2166451504,202833244,3395084551,1703280845,3544475084,266907420,3058541150,707053738,4204091823
565,2569930509,1223099532,1787825204,3162231888,2449053553,2495696160,2318584480,1338743105,2604130716,3253149820
566,3486227528,1166233882,2319010719,3230599198,2827509348,3382669405,1327397684,1307271719,1476766730,12933516
567,2078731935,1888035539,2953569128,4054599723,2766549560,1803186948,1355134195,2858023928,2497802717,3362261190
568,3352445191,3841503000,3385021059,2212340320,95202428,2062180364,2165156087,2721705496,4034333948,3866778892
569,650498623,1520079329,3574241968,4203885357,871116710,303516609,601385971,3344589253,184796182,1567661674
570,3370862412,588900001,3043307929,3664223096,410238791,3789403866,3131226214,3694257755,3598712955,4174222241
571,157226739,2465937128,409142095,3325955223,3702662136,3574049100,1548837710,1758970325,644120256,3577271055
572,3815161864,3207707589,3624980085,3663658077,3032508648,840993633,3878975123,2460721761,1570115159,3917041835
573,102729359,3394286476,3320098333,3371664701,974262536,3302930205,2868508848,3725235867,1317860348,1261801410
574,2749519429,1135715341,519944139,2100640057,2917405682,2351154040,1520098534,1126918575,1650618655,1119819139
575,1765311931,280883897,604787673,1645495852,2620127513,4280213928,3678489149,2736534430,1959725885,1206252641
576,459991983,871228959,1612412271,2224411647,3223872046,827158029,3567410545,3410374876,3111771621,157062315
577,2624337869,440787497,2203754583,1144635403,670796628,576353783,4018384540,2048235338,2707524992,3077621339
578,2899109944,4253100241,176581053,1051723465,1472128012,154811699,2794647455,1244277395,3638731486,152316815
579,5259888,211878700,1000037991,2380270217,2768453532,4049520664,2155539513,501843233,985491228,3682589488
580,3390963474,657510382,879277370,1576470559,4204850266,2022427964,3207319878,2030392340,2166928091,3242590507
581,3766963207,2646712712,2776438747,3484342102,28005746,307619464,1471367081,3934223535,176604696,2466382094
582,681939545,1138969280,761723914,634034913,3835754368,2791103079,776249134,3999721750,2670714367,1416131366
583,2032217459,557558827,779589619,1539472184,201102728,1520189332,1239807698,1582969514,2929676541,3214308665
584,1315066204,1310949948,1021306703,4257898293,1523500210,583426524,3251526115,3190383641,2289163069,999901376
585,3728835037,3381467684,2140319877,3272812173,2464118275,2017293568,398269821,2893634753,3110215521,1526475344
586,664366467,1724608475,3830155034,254911750,267519587,3396080864,2610199935,135847695,1871385575,3534337473
587,3494586632,255575503,3398089388,267916718,705380474,3238969015,3598405446,1957017288,3718968153,4283473223
588,3966345574,2970117960,4176739255,3897647153,3899744580,1348456804,2071074045,264161754,343651398,1893746630
589,1527130473,3509890489,2072850731,3511668559,2921853255,632821911,657663349,1061165657,1340460016,219159143
590,2614629523,2235975306,2005546630,1740852512,626444465,1226847906,2182338041,2462506040,1065190574,3353546651
591,3963389098,1790464963,3539562924,3175537698,3227240898,41030384,4410583,4227603106,1885043055,4107778228
592,1620791629,2009346756,2469570067,2794377606,4094517398,3634480443,4240347676,1184579050,244714743,2169562764
593,2724375371,987778807,891105807,2424490969,4121596649,2853572405,1018007351,2819795442,2279476926,1459652640
594,1981472009,3430081582,3255429825,1394280771,2994772390,1364755533,2230844217,2472972610,494045404,760270724
595,3527235172,3558751470,3572572241,1169409591,397458092,3456984477,2877691427,2545964592,2974098468,1709623678
596,966809524,173423402,900197957,3598360165,2068277310,3102151107,1868599255,772274885,3001355643,3426490147
597,2668461521,1002737925,1963744527,1758832546,1698040612,2593703167,4007647307,285756019,2033813475,3338101577
598,4164897803,3954074100,1317784287,3007883232,3152508791,2403822667,811093213,2924017522,2954009315,3083426312
599,2601386132,2037664031,76078369,3593263194,3855525716,856888454,2001443508,1720702460,1197129037,1289009746
600,3493036228,4258094668,3371489674,627991776,744182179,1526655362,2109272220,4200010769,3393197477,408179263
601,2834432839,11405530,3654945283,237305619,2426742190,2761216027,1556068184,1749511074,16583421,1712602296
602,683604338,1615450601,4194047087,1383075468,1636894216,3373349180,12859359,547018729,3739777005,1014921172
603,483275195,1243711885,2527696039,554140019,3232910724,3406932712,3127812139,1041651132,4276037103,3774547805
604,2875491086,278706634,1123666818,626398239,3587596162,2324898712,4219765842,408157505,3522047950,2497738372
605,554782680,483739800,3507717822,3783847007,1969884498,2351183106,1840962209,2285675803,4093759297,2441562753
606,2660618018,1134787976,544933008,1767158643,597332527,787724947,1752456593,3255203460,1255035925,4202244123
607,3985906675,879007489,2852787194,2389413566,1426421518,3305304389,1526551814,830866340,2351682841,2727181674
608,3310631440,1603822503,361921086,2516764210,2279183334,3356430458,3010426904,2141658348,275447770,3446827478
609,2694131851,2748261832,1890431978,1052259837,517835488,2184423144,4126264744,55026080,2307529939,2614191930
610,3931777811,1518723676,4273906981,2588543619,78717793,2140061441,1218791306,911068799,1050891438,2350855237
611,1611387943,3114861308,2816920349,3497457091,891539417,3480459493,3245820246,2954521951,1886903520,1709442910
612,1024860081,2928210600,2249123436,855506130,882349248,3970003309,3998530607,3423154727,128067264,2978950720
613,3340222079,2807724321,371775581,3283975232,423923491,3646004206,1249576461,870051964,477431606,4265928848
614,2971565244,3234647511,141785095,218343941,3477935331,2643033313,3401697795,3964472802,2074806151,1095374113
615,2941304405,1037363407,767086420,457248011,609727121,4228788278,3612640869,3515830571,4116251119,3580185647
616,1252332099,1653813424,2705074050,2757349530,2073533135,3744056426,4284570359,1231206363,3506019389,460219923
617,2196948421,3905803573,1218747703,1441070362,3440769550,387615801,1191113368,1888286147,3002884132,1895322537
618,2082026042,376990680,603195996,3260833456,3309877326,2723028380,19217172,1663436355,2302669949,3682729714
619,1232492463,257885061,2155038682,3478005186,3491698968,3644121074,2801629178,1728668991,901633958,2326113233
620,97587443,3222642397,4076037678,1332966779,13982017,2986303738,3411563877,3927271004,3106272816,382742983
621,483054510,797557918,2329785753,3914313410,1454722402,2566510792,1091270457,1122281701,1250730601,1586172977
622,4128645217,2774773108,101214188,587907371,271442313,2172477090,4894055,1173610781,2580767416,3581903871
623,3367808681,840749924,2978547108,725348387,553590081,2846857090,3533580809,654971522,1603521609,3717138234
624,401965419,3535380855,3216161120,1231403135,2236948786,1978355173,3219043350,1809057323,2310702509,1347987714
625,279772382,1727300544,3644699838,4247783751,3377225798,296997679,2418304247,3024765222,889991172,1621752409
626,3759987659,2611896757,3543380405,2373511538,940538831,2909960808,1993420575,2820466182,1497097837,2060025652
627,3581132464,2906381601,2407649753,2429738916,85109058,235790903,2854671634,2425674750,430176717,2955818670
628,3315805388,2043301083,3209072792,437692766,925447779,1276850575,4234141865,2592662918,3048271249,3147161499
629,741109699,1155692084,3651561176,719452622,2515744008,3501070577,1404512328,3085612517,2343054806,3342395479
630,1252121586,3184732992,3718122053,3514795542,2869736156,3333013065,414794277,2884965107,2241696436,2265692098
631,3117211203,2161493852,668351813,701564857,3331118476,1228522231,3188647620,2373345053,1757951202,1329654995
632,1607541102,4010718518,1575262214,3419336789,3349175914,2744483197,275303268,2885830561,727724083,1117857164
633,3064482201,1587379143,287949736,2344342559,527076820,2286390908,3188832003,746073368,278513654,4127564929
634,2785585381,1176345850,3377467204,2690267445,1378183901,189891153,3986597356,3696390412,3365466264,3025948062
635,3764919250,1108155446,187359413,1341855680,3834833348,1568351940,281757912,3970292309,792905211,4172996151
636,999531470,3572509928,1605899539,87369664,33766970,3098623604,2245228623,2894489439,375985222,2215902070
637,3676134000,1200047058,3697256194,2110595123,298400001,583731250,3420833239,3064689634,431011617,2418755334
638,2781961027,1953429841,2784014469,131165431,653096392,2984173114,1845263021,3164606416,16210383,434309593
639,358866066,2699611204,3550130488,1042962254,474250446,1833117210,1942757552,3571399067,2767541634,1354763408
640,2872214209,984703243,1911660928,1928920796,3093823586,4139767027,11743817,873857032,3061457190,1606848452
641,2916580638,636023701,3619579013,897833798,2776086229,3494529568,3159863231,2094346720,3071895155,4281516688
642,3637433807,2645042981,3243275996,3715309530,652811990,816022257,3634129006,1213367075,2409963838,2783817135
643,2851527856,374149615,2567437232,1657457810,702654941,423605565,2073187721,1803755760,747507729,3306351425
644,2709243550,3546939913,438193759,3789576818,1636499746,2044436949,1346228188,105665315,54624516,1844506564
645,1014463290,1033031605,1522762522,2837030695,726189192,3607340731,4071299495,1950332914,4110719739,3048483703
646,3305914745,3136882596,1003203445,755893647,1209629141,3259630339,3785558482,993182490,2596678615,3714327636
647,160472066,1457017928,3161904401,1137140086,2370411119,365006147,81187340,2355519414,3785455186,1151154975
648,1726354644,1852390739,4222021149,3916833944,11005801,462152865,3438733282,2056744751,3972813712,2073547473
649,2103368639,3428443032,2546014712,674951848,3351178215,67265005,3719208076,2329423910,1395366111,1284357439
650,572369902,3350987385,92168235,71118506,1088249760,3936203342,4221203800,2642789225,2047464018,1878154412
651,3479622744,808414791,882616985,1752085105,1275453919,3142322634,3162859217,4109665554,723138934,2818979301
652,2834712198,3418110870,4152128852,206184389,2032284723,3950095387,678776300,663476554,2964117411,296053756
653,3280404140,2954614952,2383797982,2923146334,3802815826,1982504217,1044684008,351906221,3874626474,3187977362
654,3291618223,3710197146,3897408867,914954384,4027903958,3130283226,2192345850,3111593476,94750620,156088181
655,1352107244,3501383118,1009847800,2500471388,4164109130,1853045658,3504996331,220767537,146654686,3478794554
656,1576011967,1367878849,2598222890,1120266673,3593134556,2835297294,347375334,354524972,2043543491,3382240116
657,3216176523,3281632315,3355305746,1090004736,4049662909,2616793014,1442725842,906884258,3076427757,2283531928
658,3056820306,2595789437,1751212609,3761515785,1180803579,1327523189,3041510518,3965641155,367143576,4219033572
659,3850876494,3187798363,2460364775,2794720350,3857486518,4076215367,3627448180,2676600680,1635310152,431299206
660,2789678473,566846942,2652222335,3999495348,1891306025,2186412071,2129229231,4116076396,1052573153,473135897
661,4117287776,3995403593,3746956005,2604250302,2446699237,2479961031,3899966045,266365352,1278525083,709476406
662,344624649,4079949209,130925699,3067752152,1081917932,953698962,964783325,3903337021,3237910543,2892733855
663,2113379348,1632979191,3294244758,1585682673,1350095970,3046627310,1369101982,1357677395,843190825,1149466872
664,1153689158,300743515,3049454037,607277057,1923582529,3555290695,118289815,513451813,733021782,3846905261
665,2675106868,1171264499,3144584359,2588623775,175718251,1398766223,4011844163,3775764570,2305894015,4164509166
666,776986351,1292380619,2685380937,1214732383,3931230843,700821981,2826153532,2607276194,2007951014,1124981963
667,922300951,1775453102,2223954526,2567958039,2065539809,1115922880,4136000270,769499677,1195847564,1137161340
668,3424827619,4260883726,3647613521,187500300,484677180,2573071203,2071791062,920450528,276405331,2077817271
669,3810255105,2090303013,2244496808,3062627482,1881577683,299015399,2818221409,231524539,2591028078,2578179251
670,489747744,791132276,1823959482,1626892972,1228779977,1696721174,3720861017,96011330,1919238757,3312881217
671,3450542116,59193096,1363619486,231174777,641287952,3624340555,3818773818,819506940,2280205126,960298797
672,1479361109,1682572619,1888202152,2998737795,630193357,2041511867,1655263671,465817782,1463589857,3226776432
673,588955541,381711213,2236773020,439648865,2619764938,4202412604,1024220540,1399526995,2444700340,1165344750
674,930096147,3526684196,595254365,53258504,3981802038,1086593462,4149338950,882975080,1625785634,3825360598
675,885009788,2507887793,2297546851,3190342438,306984137,3933220726,1335297710,4148882342,3464144932,3545469519
676,2508433724,4206949277,773882075,2922875977,3087749162,3499776692,2637562300,1645164785,1275330970,309556085
677,1058818180,1733967859,2766482751,1234397180,466686448,2147846249,2928365481,2461588972,1210224944,3163494415
678,2338180973,179957236,3868653720,3511980600,1232728166,2577359481,3756162459,3873172704,713782936,1243894595
679,2955612738,1539040048,3084923821,2959188271,1262239400,2154764013,530534221,2690278932,3359929018,158059748
680,414989793,4250980912,3606734589,4218034848,3194679320,3742583207,3756077308,1689277820,4081515333,3454313422
681,1180511062,1460290104,251740349,3894316378,1219135774,2771567823,188892322,609711477,3311076315,4081351860
682,2880469344,146243981,2686272776,3256905147,748511425,3011031624,2590660011,204654254,4019056973,995242110
683,683682425,923257786,3681431697,3809025433,3794943298,858040793,2508669493,1809226785,1233206034,1988637350
684,2943152261,2656310441,3363364900,2949424193,1952934166,2657198265,3922270507,223072113,3870208711,180894065
685,1417926206,3576985560,503296139,1233395487,627827509,1867077249,2247272070,802851561,3096915322,4209379054
686,2652577854,632666318,3813915514,2638021244,1186732139,3298136211,4199713759,2570610891,2256250488,2226118718
687,1714990629,1152550117,3303174159,902974803,2286430118,1479264136,2853495030,2094649492,3380510448,3247332009
688,200891625,1957449661,3421520916,2273783242,2484073269,4156772966,2058752347,679395788,3350969268,2828595120
689,3393404566,2796799195,717250655,315549996,2760177892,1372974893,141886100,2198642592,3142008728,3269207438
690,2323911825,1623771087,4138229137,636258310,941577008,1371656320,60125708,3540238326,1079137123,2887082008
691,1918382531,3408846577,3068288435,299157585,1202409074,4213080722,3057826723,166763464,20333472,237972746
692,3239992825,761401429,1859092197,2185480555,2033684438,620584850,564929494,1270974803,3483814444,222045780
693,1782707589,952049792,2718700509,1988255449,3891509028,2855944746,3182774231,3357251542,1645202294,4037743494
694,1239829841,771011522,1850928086,2164357712,2806973546,721153844,3373960183,311887802,2872257808,314609413
695,1435617553,3025526030,3036094335,2637080006,3724581567,226476873,1091925016,4198812997,1003438609,864438243
696,2900256785,49879004,3721194008,4243489086,2672991907,202463061,3817403904,887249812,688571552,3202900469
697,3557715589,4039894215,4265988955,2689963875,1024949590,201852847,1789732779,1956558930,1412602030,1726593113
698,2018467585,1033414048,4112427432,1177243549,3466217841,4203460902,3454535655,1316236316,3952372708,882414433
699,3745283837,2617418950,4092753566,2152753207,3902753477,832500662,3633811052,2017029757,881822534,2549171876
700,818615239,1252522242,4152452366,841940059,350243734,819240881,683294218,653964212,1392489347,2701438229
701,1689208435,226223190,4073502525,3574478348,1263369587,3288641309,3700583308,259413434,467156237,550235599
702,3844263520,36806516,396542471,2193431875,2833665889,674511889,184054008,3599631697,3373771722,1823292755
703,1089622912,3715504074,2631462214,3318392195,2686386400,2789842483,1137992401,2313380404,854681823,2549780054
704,3562733665,2324071494,277550918,296242918,1531809309,886258941,714156619,4182927911,4109875448,1364813373
705,3506195543,1948443205,2895332056,3868718587,1636736950,1930408348,1981322357,1755740091,3732174047,1478773941
706,1641116014,2921642519,101116115,1747414900,2047886000,1226845014,4055365541,3367821464,2306573939,1957143411
707,1036420507,1607652881,2006305944,2050731524,3709767500,773792446,4152277228,223982565,1809725526,4121734160
708,3666028201,1495930417,3084347179,4280323247,3404227496,824985950,2010256325,637418151,3567455306,2531362562
709,2943032706,891050928,473878143,157693160,3442548918,3623079452,2686633303,1647627185,3853750581,1613585632
710,2853330228,3595652852,3422334760,1482913492,4132611163,2243948019,2073979407,3313966495,2434687609,2411855870
711,1790647177,3122381857,606099661,1486439332,3675993298,3595641290,4148604308,112834021,2735467651,3393421573
712,3516855472,3433431462,3290680599,1205628355,1698172719,1694150788,41819773,2594042524,840686086,1770664454
713,3004587964,203263064,1916500639,656514536,2576158067,2782065692,163579352,713047635,2928980051,2156824784
714,1212317354,2483411464,396808014,3217523551,2201534854,2851753238,2213352913,2103008021,1812729828,1029587184
715,748287936,207851335,3095879503,499415722,647664795,3116522968,472006834,36664363,392589311,1125785188
716,4121996444,4107825708,3906708114,4208565972,242807470,1402113504,3484146271,481322285,603566270,2872228838
717,3099267355,3901286817,2880145722,2144960099,2634295343,2474723855,102047094,550301228,2704972959,2778049167
718,2790855087,894050261,2741751994,2156338013,930430929,833521799,4241934519,3711830978,4170145616,3957257913
719,2177015566,3703050881,447315698,1706722175,2008436006,779805187,424069960,3551351263,4137744560,2635716506
720,1097939962,2194397813,3368219986,458483899,2417172113,2661021473,838526495,2333049632,3577063829,1183398111
721,2484401713,424592957,1768515011,1557171710,3820824970,4053527561,397858199,180965158,2709882714,2650465449
722,1506720405,3871471760,1522117251,3920087397,2858504308,3746468354,3260792152,1926790345,3119844358,2070217524
723,1066677024,466034936,3813290012,3698358437,64099742,2085567486,615799105,1355054440,1925651680,3234125727
724,367535901,1392527403,984910250,908950646,2830657833,2308797037,2029024959,115283951,242521911,2186763108
725,935203272,372717773,202848850,2394679324,3007618290,269969283,3898257286,1500315024,3002082535,2231788292
726,3976948046,2073048351,1722183396,2044665633,791641111,1108787901,3076574134,3406242187,3074763560,3292024128
727,2431492,1592468905,990143998,1587556019,2705631720,3246009580,1946008914,821016553,2618522469,2140666843
728,549119349,4083552733,2511115405,3005073347,3969359610,547085121,1892479532,111838471,3980577617,3187726731
729,3916468444,3026484683,3305323283,2229353828,4264353816,4204501621,3658001595,1890882589,1580422873,1110440801
730,431962832,1438503491,4259975180,2503108611,3158723163,3912164198,1264275598,415517427,2318290979,2179224106
731,1488337384,2692239651,786976079,1427338015,2787502801,3099508969,4229445920,859543858,4164624496,251955518
732,3390424217,1124360648,381291362,2072220553,3408557416,3726451541,1312115375,3477741928,833919650,2502988998
733,2143204533,2932929868,1588314552,2233418945,820831089,4267635982,3710764680,4190158232,4014836120,4126395159
734,1202005390,542078736,3182893826,3305971369,3566562891,3624509263,1024749126,3540496904,2943011060,2238717069
735,4199771466,1968345323,3152134064,261678884,3126788555,2333257120,2000476,3606396389,3052423410,1181722140
736,4155243911,812605806,187040824,1981505289,2015337129,3513651301,3385674728,1370005665,1409593099,3352815058
737,2650986567,2015526980,3347170730,4061912515,3196739487,277087584,2923510625,1231304539,270793250,3406523520
738,2487483320,2615562192,3845146656,1658018153,603170499,2936565901,2601476042,229699777,3514001551,3085220453
739,2349993951,1008137144,293907352,1375370211,864310450,2589313055,1489013919,4258078605,1362615987,2646197042
740,2036893351,1488524508,1732748712,3261227903,4017204135,3695926100,3742293599,927342013,2840633180,969359017
741,663247100,7951814,1112215890,1524546392,1840872901,2231349103,2080812381,1678739854,494568458,277147820
742,910536705,4218655691,1117775532,3765148004,1260869961,4044726332,2314668373,1360127466,948466452,2846161600
743,142740270,2654804944,2176540731,2532721404,4159774251,355438628,783079793,1870208313,2627339264,1586201291
744,1315516256,1982742945,3274766801,2614127361,60633578,2327861964,3417092965,3958069871,3333771023,2131293751
745,2011771374,2565115906,4035607407,2200669536,1260943361,4027963538,3508673153,2313926801,1769548511,1578957283
746,3792568656,3167430440,311927683,410349150,2608647761,3910175425,199957316,2769457380,1778445755,994339898
747,2415217048,2362681804,698029901,1699534303,2943359374,3776842263,827193812,2608800582,4064937714,591007460
748,749462999,2068680662,53256175,2860287386,922646117,1686681902,2656784067,3026586359,437273965,2894034487
