,0,1,2,3
2018,2076783912,1438748666,73794581,3927994838
2019,1582850976,3580749655,3415905556,1576999815
2020,1507444698,4105957581,1676953039,2024713607
2021,1106566300,2864852699,3298661025,1195170042
2022,3209252052,4247851490,2136210560,3675775639
2023,3676489301,2872409423,1544346519,3340392588
2024,1499065960,1727703967,1238328429,4204283487
2025,2835966522,3187231184,2913612006,3091564043
2026,750086861,100011144,649144841,4170074007
2027,3145042673,82297976,405819298,1983721108
2028,3138960357,4105985109,1784633843,2326903238
2029,1481852221,2013124804,2694338985,2633017061
2030,500664972,3315336698,1013223413,1228685012
2031,1096014906,2435756372,1726699107,1375412814
2032,845581700,3624590044,2622455508,2795285519
2033,1792886397,1544546102,4023350815,1156386136
2034,1025249338,4148309850,348280422,1698488085
2035,2236508416,2456025764,171872727,1832158905
2036,2006551931,1135452345,3568896893,3410088195
2037,927797566,1749871125,2623712724,960662209
2038,4096662454,3221298123,1999777022,1028562523
2039,1722042459,1394073337,1307933692,56071640
2040,715184126,1115093595,535252763,2518312009
2041,1400370476,3008130977,2958950016,4150917522
2042,2834757357,2928541460,61494377,2856272926
2043,3187352001,484779470,3786536531,2986564395
2044,3691422003,1872920594,3626562106,2139620191
2045,3039560695,3639946181,738743299,251199138
2046,901080755,419842089,1979943090,3069433448
2047,1901670920,3747256206,3627088427,1767935819
2048,2261845914,1077208652,2523282539,1571483485
2049,875621096,2222425629,88457627,1285504178
2050,2298022775,3225048887,321428895,787928093
2051,2966724868,442559778,806585115,2974193693
2052,102088928,807217222,2939124158,1793519924
2053,2688884571,2218412843,1065148278,2454454226
2054,135386483,1062745855,981922123,4243226726
2055,2794494163,1158120134,2651308378,3918337007
2056,1043248536,4165654368,1843663092,3781816650
2057,1943955450,2341870985,3583599602,3688959466
2058,3349240210,2337268756,208753958,2796009816
2059,2069681490,1761815958,2459163259,3696165251
2060,357452323,34127815,2456083135,3180939612
2061,3494038893,3069916172,1029462042,3947308399
2062,1095756760,405372451,4283828317,2415594788
2063,3901932246,1242844642,972864960,2980354624
2064,3089028079,1495454428,561368576,3539322488
2065,1190857901,3634724809,2013148434,3929471226
2066,2431407310,2148142362,3028211481,2616977257
2067,3480769991,1251561662,3648216548,1818163240
2068,2817008315,605111763,2203271778,212490897
2069,1211660896,3433991046,535824040,3707684857
2070,3432623887,2560099405,3465545465,3939105271
2071,3453263916,1705823778,2589045218,797964491
2072,376923951,3742412555,1541870866,1535816836
2073,286325047,3411795311,3584088520,3736415649
2074,2875147522,1455277186,503967059,1340373659
2075,3886488384,892524205,168375328,3275513950
2076,2990331187,3134756081,26626612,2660558187
2077,146636676,661005819,183676237,37307009
2078,2067126183,496223752,3655965903,3077324703
2079,812017724,2117860848,1024436128,2759645234
2080,2875953426,141084738,54387125,1285833545
2081,1826899935,458594530,3395149009,3233689394
2082,94832589,971976414,3707426010,717066931
2083,3689515015,3935526484,3661548359,2786874785
2084,1512033912,2723665277,3769110592,3471625300
2085,3566340405,4187291687,3243126665,1981508342
2086,267284865,3541718558,415079387,639928861
2087,1884714203,2543462062,2952589117,3487279379
2088,2497460379,4002710539,1826913020,1613457352
2089,44259385,806809726,4072239307,3751359424
2090,3218839273,1394102008,2663502800,3921742160
2091,1391645840,307423983,3702457461,1872045726
2092,2569272523,4047245458,2400768729,209928409
2093,6092070,1930486942,1410478583,3235529953
2094,3987873003,2598190675,2949747989,4018531513
2095,775078717,1880449145,2175081889,519762116
2096,1862548902,855383279,1601700658,3336952426
2097,2595702297,1259138396,894646186,2202443419
2098,3454203001,2168207794,3229400766,1732240834
2099,3897522458,147863199,994368615,2173100630
2100,4161065354,988346420,7389868,672112729
2101,3330355662,690502726,3161420316,1358368379
2102,3431702941,4138064831,2847244758,854131227
2103,746639045,4155004598,2904524094,2106704434
2104,2589306522,12195685,3768694874,437045726
2105,2624230424,353292133,1988129777,3080736705
2106,941374090,366287549,1428079200,1269327151
2107,2561728061,4066325282,3335102181,1400585074
2108,1560642178,482828445,992854928,2781678000
2109,1016845518,1169543127,3415544997,140353268
2110,3328642381,1191276751,505421166,2147803210
2111,165747310,1226752634,2442687548,983364429
2112,2498875113,546009436,2626955625,1883171956
2113,23904124,969126648,3578591429,1092118582
2114,1868709295,1925206129,2157559316,1127746767
2115,2308808002,1129358872,1161355995,108304187
2116,1411303086,4100111128,2124769353,1359070483
2117,3665676691,2475531109,96401330,1271500489
2118,572194892,1788433795,1458036144,4081959925
2119,2986424837,4213097191,528269458,1555678618
2120,361475071,2488302117,2992832409,1579208469
2121,1286875420,2872988907,1665201765,1052199104
2122,831093181,985536073,349716992,2405832926
2123,2828798193,3373651855,1837911672,1450306225
2124,2019658291,2707644181,2815851713,2183044263
2125,1548032858,3726819297,3744396089,540022654
2126,3895857207,3173924226,431083731,760150779
2127,363009359,4032879446,2080767457,1590446319
2128,2086032231,411078887,3991045225,4012506169
2129,1380658152,704830912,2585218854,1117460603
2130,4278720071,738377832,2358047434,3012395032
2131,4206128573,94772798,2528277014,3963976587
2132,3042809391,798506805,744978031,3565766853
2133,4108462949,2408498680,4287005389,2047677508
2134,2080507082,2705452552,1542018062,4230727706
2135,1834757185,960133134,4191694424,4195766791
2136,3227600762,499276542,2886984650,2850608409
2137,4274766471,1084354575,547661777,2422180746
2138,2616513970,157190292,2553129744,4168736242
2139,213840465,1111531067,45265502,3357485637
2140,3674656077,145714498,2766161742,4041443317
2141,3187233104,1989322022,1940490743,2431949881
2142,408101729,3331146104,616178586,3674807981
2143,3526154468,194252085,220713524,1643885313
2144,2312713371,1562321124,2130388957,3363858895
2145,2958693367,2725716711,3655574349,411724181
2146,1812154798,540619067,3984851465,3358735979
2147,2735430002,3774022412,895023331,1337613393
2148,3266821025,2680955346,3050552,2016755393
2149,2475077101,2839184112,307493902,3895593962
2150,3870480332,1281165353,30631096,623405251
2151,3898530876,1887864102,1147670324,4170065998
2152,1044420198,2315245157,2095920838,1024968702
2153,1563052439,1016414050,179739658,2763927684
2154,3511478,3268196881,3365835359,343206868
2155,2197022868,3524854381,309805919,1920631416
2156,1302729328,1614763388,3534888005,223772338
2157,3547689394,2029610942,866486504,3999299790
2158,562133442,3520333367,3494753026,135490773
2159,1653630983,2265417128,730999458,4147820581
2160,1162209605,3582300471,35945380,546683072
2161,4104762057,2072124746,4172131651,2429795603
2162,1506979335,865679050,2968279428,3455405917
2163,1803034029,3617242969,959603460,1527557272
2164,991049152,2857636788,3392931615,3436961954
2165,2449602749,4255331705,2119395481,735345827
2166,2437869797,2468335642,4142109739,2798401472
2167,4276671592,3868014167,4284545405,1635516905
2168,2043455001,2874309090,2630612790,1387251365
2169,22723406,430732889,3154614385,1371050819
2170,3809018508,2949153048,2470518368,2605690743
2171,295337810,2925461024,1267872778,2920742941
2172,1836452102,1577993868,1851257470,3808425064
2173,4278547626,3827429127,130826148,3111183732
2174,1168676448,227763062,3188791001,1073604071
2175,1049198024,2137599459,1755023925,703372584
2176,302420953,1221637984,3772780307,3949193845
2177,1525248894,2514654067,1268368289,3285593998
2178,2346574340,12820326,2394987124,2508533168
2179,3000183386,1053887432,547783234,139448666
2180,2698558636,2032738455,1368661565,1945187563
2181,2734081319,3249539486,2170178811,3618120728
2182,813621196,4066320631,1893225118,2436497451
2183,3606951318,3082991128,1184090120,3502822157
2184,4167742825,505727122,1298730106,4127174873
2185,17963230,1423430435,818547236,1898363279
2186,1390533878,1244922456,1107091302,1432011620
2187,2029465427,1128739476,2103702002,1362256530
2188,2909042657,2758706050,830780262,1741089061
2189,3802467433,3635692004,2520398801,2273002877
2190,4091015979,665656741,2498713681,217898325
2191,2932281335,811225934,4104583619,27130495
2192,2676530443,349355763,2541041983,283960431
2193,504035014,271478250,1230667380,1517417911
2194,3931425502,1912203167,3234808419,4183116842
2195,268285035,2732921250,2338548466,1510345117
2196,1294404680,3979657223,685990749,968264720
2197,13289259,3573834485,2063106590,194769897
2198,2693363515,3062141501,3015897781,3226050552
2199,4144829674,385130,1811464580,4291007494
2200,1116941833,4144464548,1887920393,2356154287
2201,1623459879,3723837662,633563409,233307383
2202,1274671865,1074660143,149106732,1088995387
2203,3836187001,2465681926,1224618001,3316977411
2204,2841546574,2852289029,2022178886,1144604089
2205,449332826,1523337829,1480732959,460832380
2206,1278488870,1962466382,3042758184,2960211437
2207,1135921095,3206932810,1370876811,1793241128
2208,1360001645,887444004,1886273264,1656594229
2209,3529628880,266116951,428372857,3721931417
2210,599038263,4130841695,677648668,3415692908
2211,2542151488,1095325575,3683200493,2535101479
2212,1237453986,2175673135,1677207184,1734185281
2213,3135303732,80507609,2648736662,3731099394
2214,2618325358,207549890,2797584065,1849446063
2215,2873041839,659337508,696310777,1118378929
2216,1664127559,2865986657,1923229406,2975072502
2217,362386464,1955282153,3361650148,768883091
2218,764714139,699851457,2907686096,2925384477
2219,2865776363,4206922329,3884508127,351601850
2220,2198943864,665170639,3757617358,355336527
2221,3894730712,1885349054,3736759688,4057796665
2222,733972283,1821839531,744688908,4294900741
2223,592402690,3698037276,4262346159,3902370141
2224,91056205,572805879,960537266,1998347603
2225,739891311,329864205,1762754985,2771153927
2226,3996104453,3301260518,251466864,4192156117
2227,2678145967,2660982372,4063233212,1128658492
2228,620909593,2988312085,121332453,3600295300
2229,3309165532,2407896154,1882294676,2585104196
2230,1204392802,927008742,1020307501,1758659626
2231,68125160,1609713721,2639782213,177758482
2232,2313267691,3000413646,2423273185,1203086825
2233,2174852013,1075260566,1134663115,580781087
2234,3835311771,2892636743,2080296175,476568760
2235,3894626785,3188887480,1838809697,1029927195
2236,1926457828,2471232133,856551354,1884703285
2237,409669461,3066151243,4030299863,2366353859
2238,712081205,2611888820,2135298660,3717015182
2239,3173869594,3091557981,3807968769,3434780657
2240,3992253224,3424269142,15057201,2679477974
2241,506696319,3098517295,1046898055,3165570885
2242,3328780201,1082369484,2947973032,2243312013
2243,1786338287,1296207528,3174313293,2872944958
2244,3445499717,1153387374,1087220108,1461466174
2245,2944648068,2514158851,3359852887,4247283596
2246,1543017697,1744646361,822373435,2743622499
2247,1425907653,3699213914,408959503,2602252872
2248,2809962720,1993347416,2858954046,1988276625
2249,1203443661,3918538815,485170572,3493500745
2250,3991155363,1605418238,361191910,38030731
2251,2759042186,925864319,3914054233,1169774912
2252,2583746298,737046951,2401410557,927881921
2253,2574398032,3391237723,4026005029,110871935
2254,2451765195,2597123331,1638872610,1982759766
2255,3239266308,3173889493,1811426438,3637181783
2256,2218302370,2077001937,2495453757,1855110334
2257,2862256069,887908889,4274556834,390910298
2258,2043846492,2998927493,1370580210,2007025245
2259,4049246877,1574620702,3116404755,107583812
2260,31840494,885715877,1905537253,3843837974
2261,250211045,1422788671,2121697079,1592740949
2262,92501787,2142498809,2593322151,423787571
2263,1802506550,3721962283,266877332,3531504020
2264,1341067182,893739226,3253980932,3787473834
2265,2440673438,1352971746,2899933725,192058551
2266,2945102668,1340297744,1059428234,3053663697
2267,2022316007,2146709589,4052967064,1860286899
2268,3746317424,1649918197,2239627530,3382235054
2269,1765945881,3348027791,3965208305,3716466454
2270,614354157,2723519147,3203021153,3068511489
2271,4008683272,1849602155,2891914468,664805660
2272,4148302702,3378902393,3973740813,2805276096
2273,1598488391,3068688866,1045501091,1583755834
2274,2966209322,403738874,4261526389,2730308947
2275,1880905714,1221652305,4203992893,3322763931
2276,3983612196,3625051641,2238028953,3948221233
2277,2453044464,860353019,3463133217,2543136539
2278,3083083940,202695281,3056249038,270235760
2279,381835538,376871053,2256183803,2316276103
2280,1801155894,887602630,2578181704,142739610
2281,1200568297,1670135729,1993726801,727389547
2282,3516300710,580679125,218320600,1589178298
2283,655618941,3446159532,2108580455,2840884395
2284,3432124485,65590859,444948341,4242645340
2285,1504118619,2656398822,2447732796,2131064217
2286,2645129260,1550823991,1779084471,2408566011
2287,2638567180,1794256817,1218283764,1804540852
2288,1582974714,767241797,4180701058,1846390398
2289,3546953509,2089799425,3662660477,1096472310
2290,1695811507,812651845,1714924221,333873158
2291,3765377638,1858346367,3985569283,3604246564
2292,3162969363,2002309430,1952624995,2592478562
2293,2481065524,2454318103,3522621651,1945116116
2294,1017427571,1498543808,1144916856,416503458
2295,3099854331,3529279890,3420416754,2066040158
2296,2308484574,3050815857,3594526185,4250091926
2297,2894682035,1687397035,1240268354,3801039530
2298,496835278,931946407,2440651207,2048149313
2299,2139085275,689381047,959146908,2669879750
2300,1479366882,721713529,3650163947,3000598292
2301,1279971566,2659269061,1244765223,1727833157
2302,1759038361,622650365,1391096719,2622399645
2303,2819281596,3911366881,1547033562,1855635603
2304,2257304503,1585529198,3450297288,4052444562
2305,2089970199,85461862,2365406004,1573890857
2306,2063191290,2309209016,3986614436,2502129479
2307,17335827,569397868,1308998052,1855681026
2308,3283322780,806503857,1685810404,2226994738
2309,141166060,1680159974,678218837,1260699736
2310,3582562601,1293193889,2578679185,2515081773
2311,2762504495,3514091893,4267115250,4291556919
2312,4092886042,2862400930,1855109106,130768937
2313,3288706730,1992332715,2305303586,1823325008
2314,4124149438,1742343726,4000094579,2162856323
2315,2305569107,3233366291,2986208767,1539787056
2316,1887240924,2245643203,3274336550,1013751284
2317,2154586768,1675797964,572068301,1265192501
2318,4255015732,2766803910,2953298431,1248009114
2319,942040010,202269421,3082436192,602245848
2320,2390169177,2942155320,3331780708,3502828345
2321,2281893571,3512406504,2414388162,1209256223
2322,532564234,3160862267,3202178924,3743906631
2323,2190646198,1746091292,3697122132,1460558003
2324,1914667645,98066369,2538041181,1632072318
2325,870178830,3101264347,1055526381,2786744353
2326,3936840313,2421767648,3459234663,2874395341
2327,2049990368,910550260,3662688224,1149808764
2328,1265050931,3970867437,1309198557,931331627
2329,1451478286,2281479270,3720294134,2600127789
2330,1861614444,21426824,3366381190,1020805530
2331,4272954382,2988937724,222241242,3518718007
2332,2752120452,867407392,3702679659,1982135315
2333,3373832830,576190847,3489119277,2987613449
2334,2395554995,344454705,1039024356,2707202037
2335,1961276986,697037523,4170505143,3321496337
2336,3260216035,1528910536,305648395,2071049784
2337,591517782,96335451,1639298023,452184278
2338,2150207848,1678509562,499181302,785951265
2339,3950552849,3468819454,431087655,440864792
2340,2971411708,3961029018,3387889311,417664405
2341,350347339,1757057080,3409730177,2091711422
2342,2791472833,2862786664,2881745528,1804358107
2343,3965009499,2968424594,3630957221,3796279257
2344,4114831697,975481369,2313252421,2259619822
2345,2748933753,4177155359,1340066258,1875992365
2346,2735760193,4158795299,2287375104,2569104980
2347,46883399,2889029504,2995356696,3342238669
2348,124128052,349285356,3775450544,1194525276
2349,560627011,421369005,1490468003,547908099
2350,2645510750,2291310315,2367661712,2488214147
2351,1340792426,123582261,4006147299,3100502585
2352,757288481,112345362,3520382677,2824446562
2353,1189572142,314154958,4292873524,1254335981
2354,2261688562,3845742172,2556831276,2332148669
2355,3748755492,1291544474,1589457753,4228561497
2356,1982836619,2187683474,276633736,1201506252
2357,1108952422,166766723,4051051761,1675561672
2358,3624364274,2891115772,1185473552,1656413280
2359,1208261231,2428735195,1162395938,3290038132
2360,1049797647,3589094103,150175378,382699474
2361,320838827,408886513,4038767054,3930563390
2362,2882521378,809375867,3578038522,1867770501
2363,3613478793,2702147059,1432085336,250326581
2364,3826416787,1212507336,3506843617,716790266
2365,3413231728,1835328935,3291642150,527689998
2366,1743293564,3410467933,2790738176,3387596577
2367,3943864515,3492576177,3907782108,925414255
2368,3122823938,434126248,849736174,3255888748
2369,3734149588,658230895,3784786227,3972023911
2370,434976003,3033971066,682346689,1918611109
2371,1882409583,3752901000,98587020,3592533580
2372,2012874656,2985572367,2299486995,2530779734
2373,142354575,845061899,4026501603,375694372
2374,951250510,241479123,1066556039,2486087678
2375,1713222662,3555498331,1609501363,1872353147
2376,2367685628,1425923168,3941841823,1501103410
2377,2759940181,3297182010,3144513143,3846850171
2378,2531517505,3050044937,1227412524,2402436296
2379,3525686241,89880987,2435166650,679165959
2380,3704223196,3174578357,3610945725,3852788526
2381,1182138009,3847434791,2958945495,319885306
2382,4107553267,1868699361,3204822327,2409702802
2383,4210486058,3333323798,3866617595,1345785485
2384,868013123,513413838,3985414828,2604152292
2385,2501912979,2107359164,1880997413,2977632696
2386,2366838342,2095264109,979136395,2956072040
2387,353143096,2133260583,2905009270,2567341290
2388,2545460454,1891499981,2034798857,3913698364
2389,4056541566,1703229758,4107663091,4151118388
2390,4134168791,1328227419,145937969,459833455
2391,2183892612,1794127968,1186528420,1401193475
2392,1341601966,3986785871,1121899649,1311502803
2393,1343732408,1729592175,3983825593,4124494382
2394,2721582364,2126118846,2384215131,2569835912
2395,1252026942,92166927,3645427818,3912377248
2396,608228726,2204939101,1165387456,80322480
2397,2581988711,1493893673,2917046309,595675722
2398,66452564,2113517851,3872254294,1029342455
2399,403334007,2958161308,3307136967,597808742
2400,171123525,1364046322,2079126799,2343468689
2401,643039359,1889290544,1901604848,3746569620
2402,4149185505,50460248,2519537874,2091350040
2403,753774850,598628220,2220869324,2559948998
2404,2818572108,1133302411,835306538,1525965512
2405,3553784456,269845605,3007367786,3262767267
2406,1664896613,1852951488,47972499,2463514498
2407,3348262513,1783267200,2556385625,2509671496
2408,4114473731,3807282608,3190378944,142907655
2409,1154653802,3812527562,1652582136,2408157277
2410,4006847756,2360194691,2429295625,3477261304
2411,753960161,34198210,1951413714,1199450737
2412,3705853252,1142062002,614964095,957170555
2413,3486833574,195204926,3803976137,1942983886
2414,1930975274,3931925181,3247429519,1509809760
2415,739113055,900549225,2437336121,2628339407
2416,1366934590,2780352350,2190585406,2803816010
2417,1309234088,3364224787,2093259886,3095782649
2418,29102730,361501707,3720052345,2325375307
2419,32467809,2231080994,1597076881,1419116887
2420,1121432320,387207287,2968657303,2603305076
2421,341275625,2687169535,3069709599,242195680
2422,826092101,1440391613,1240220865,3666944969
2423,621808981,631517387,669144422,2169710091
2424,3921510885,4224590974,3018759354,3767428228
2425,1359714285,871536264,2166385426,1487552374
2426,3538154191,2409205844,2418234442,3998534260
2427,2001905001,3791120614,1957987940,3186792073
2428,2796411158,2957078841,3040723076,940151006
2429,520354007,1608999867,2828280477,61598975
2430,3751020495,150105882,3121446080,336873620
2431,4122493343,3604088082,4037120536,3208043065
2432,284237090,1171814295,2258097539,531904039
2433,3768862563,4012405748,197962080,3152279854
2434,934285389,3403250104,2249140312,3069657052
2435,1314310758,2527369917,597489505,2831005694
2436,2742698213,4070412428,3100397047,902192154
2437,2914155454,928598743,3568184818,2027638874
2438,2061279924,3497145872,2581954820,324817988
2439,406234630,3268804748,1056165488,2159560960
2440,1775363480,2199004744,862240875,4238549917
2441,1667318016,3933667376,2369471489,1546662077
2442,294840929,4147264765,4053100358,129284481
2443,1912817939,3133358924,2461482219,1797730893
2444,4273796701,2219338243,503653012,3950457507
2445,3707909171,581305477,3647146853,2637480122
2446,4281643575,2892657988,1288482346,3502296323
2447,3023054970,4166517234,3181451804,3896103120
2448,3066135637,3605030662,758108808,2016068726
2449,4153828800,3102515674,978088215,3585361588
2450,2512032398,2210165232,3915006150,633314513
2451,289083093,2448384940,2119602452,4235357270
2452,2536409241,3638635829,988171773,1134928846
2453,897177494,338820484,671877573,2661095268
2454,1607744444,3938564647,1957167714,3245145017
2455,2282874833,2687167181,1930040804,129568486
2456,4117259335,884427562,2360163572,1402153427
2457,3608552982,4129410208,1662628744,1610017353
2458,693372575,1923641814,3081644012,3951942926
2459,3826812554,217520262,4198848890,2887743860
2460,2031619711,3601447720,1307991398,1575305946
2461,4271711638,2557646792,603305509,403205397
2462,2841252574,744477836,1706988764,354152909
2463,2141185715,1877862285,137413865,1088931860
2464,3983270555,3750661840,4108287700,1542829770
2465,487104567,1593429530,2885868846,1475456270
2466,3225053616,466940947,213749682,3591993141
2467,153985399,631964522,255610437,3035385372
2468,3983343577,4201218238,3489151284,3040189805
2469,1469827796,1166559553,4155525472,771332865
2470,2549338054,362431860,547439040,3174168429
2471,2308600539,3933298096,3399746838,3696319465
2472,3965092877,1517857536,4064925833,3181906886
2473,2951667281,1003453452,484003596,704663619
2474,1691361585,2164795490,3967169988,3351941247
2475,2382212649,2366166875,207135147,560302241
2476,58981762,1441417095,570935039,2979212345
2477,3561791486,2596114001,1271723264,2913253102
2478,3883802482,2239592474,1679229369,2802697097
2479,1247769040,254240475,2971113177,3317810844
2480,1916733366,1199381582,77876968,3812976999
2481,2084330109,809928891,494545642,2473324116
2482,1748935753,1068284359,112196795,4108501625
2483,1209006346,2181824891,1769336467,4061226828
2484,4017346340,1775737171,2179182760,154089249
2485,3703140491,2530465210,144879101,1173544714
2486,1901056116,1209432362,3011189716,2686694458
2487,2002703115,3778543108,3721540032,1548098979
2488,294701220,557053983,3506372815,3301221754
2489,540798618,2976235230,2836193807,2311098106
2490,1557652099,3771003309,1959040,262602304
2491,3911013400,2946425148,3285385826,2811407596
2492,3945015261,3083963768,679587786,2694547934
2493,3379964140,4114934736,3058533197,2412180242
2494,1726912975,1644630299,3177554295,2804124396
2495,4284598387,4207054689,1648891468,2906740367
2496,1791840964,2679983441,3580782058,3352117350
2497,138383681,3140883089,2347256133,2580815937
2498,1495369932,1892115059,544707449,2774974770
2499,2764537364,3521009803,2090889641,1143133915
2500,1113251435,752307556,786662750,2099474493
2501,2871585090,1105077369,1026843734,321828467
2502,3458512833,3774691528,4180454907,3598434583
2503,1623783722,2346084145,4176715279,941627208
2504,3468245615,3623801787,1166263103,2381894743
2505,2124507562,3037483266,3420529817,1204720140
2506,2432250161,2231814638,4197427866,4250820406
2507,3275915838,1300737872,87991101,2192909707
2508,2915873842,1337773118,2004457390,2292872563
2509,3221777398,103770793,393811991,229566787
2510,3740350525,899818484,1420787039,4074577483
2511,371004994,907307135,671752900,4272300924
2512,2706925908,2103156219,2560106418,80961424
2513,4093653944,188411150,2996942144,259815164
2514,3682655292,3617480125,2617073125,2024446494
2515,4161511115,1671541662,2824921861,2130995217
2516,3115126351,2621440613,3133703601,95097132
2517,1793258880,1211720421,2365977589,1618571982
2518,1239463062,2753397194,1258681662,4185610999
2519,2817254896,2088090976,950365605,2942547335
2520,560762440,2483127861,732311150,709874253
2521,1088700092,4203447453,2031462610,2393747357
2522,3428239806,2583933165,3110429071,3286092995
2523,3500969360,447269892,3960601324,3907956546
2524,4143090461,3825597416,971405482,3172234678
2525,1231816687,1970482164,411379747,3590257336
2526,2232550016,1849005748,136865708,1304281069
2527,268355734,3161748367,279427491,681591354
2528,2472050698,934792954,4214057414,449404331
2529,2713893152,2776941629,1611199609,1699710024
2530,1838624319,89116241,3221743537,3612036638
2531,1048308775,1040965631,2391192683,2848411444
2532,4102982940,1272518682,1212651286,491907717
2533,31603457,3524111074,1395365386,1479988501
2534,767309548,858362250,3534019500,3763111178
2535,2472792251,2546576247,3441528071,4252140780
2536,2832668698,2004653370,695771473,3174466294
2537,915745796,58892097,1880969447,1430215646
2538,1307977794,1487391590,2650239566,2651808647
2539,2245732749,426200442,1313554835,316320489
2540,650738430,2918899351,416095470,3306822234
2541,2086251924,2962056546,217449581,4109410456
2542,2242553415,3339599569,3874957232,3032456181
2543,3419653733,3952269048,1986058303,3751999920
2544,1119259356,2811742581,3898880733,4074409657
2545,724798009,2823380936,3817126868,1922015697
2546,676611866,3261555410,4176349666,2847857687
2547,2458503504,3886824992,1101744251,111631318
2548,4097130629,467570355,733257664,2755607372
2549,874897689,2904213342,4271149360,445234963
2550,1378104832,1249167021,4061717828,181508875
2551,2855148089,2691304545,3942771730,3829053718
2552,2653797913,114926767,2430624623,2792153258
2553,1115626909,3404905069,3958511605,282550639
2554,3522421330,486557828,1660621594,1496715898
2555,3833208529,4260313622,1995782929,3497436060
2556,3941013916,2378600515,1655978122,1151170278
2557,3712215811,4164337848,2206288565,4092919205
2558,3083146234,288654778,2859373234,1072934817
2559,759870695,1967717510,4243376458,410310101
2560,1915232378,2820766231,2522823597,1414723490
2561,3503557185,24088025,2850101263,4089486446
2562,899045699,621921150,1122838102,1746448586
2563,2791858805,1473998784,2619767486,1517326109
2564,2140489944,2968515749,2550919806,826966332
2565,3976530459,2897764155,2988699598,2338869051
2566,150871680,106499266,1723172753,2793813134
2567,3969313945,358849926,3288773347,3276184163
2568,502954591,934607232,3953203688,4199279152
2569,3133163071,923970602,336881590,3191533321
2570,1121651370,3429954891,410675131,2142984604
2571,2115540189,1424228887,3536279863,605588662
2572,3947491004,3145597967,4219970302,200903247
2573,4142622623,1054839003,1458033811,3038630477
2574,754920288,2451518840,1931010025,2697560017
2575,3704555120,3372713113,3640411183,3516051901
2576,2852396012,934013754,3961077638,4259987223
2577,1460949763,1181612101,1847174508,3526527372
2578,1798389535,3381101355,3026945939,3797758269
2579,4104904470,82088041,1554603505,2636653492
2580,2732912145,2757656735,3771555728,3954574427
2581,643013447,4190104792,189910208,686866803
2582,880565159,3326392114,3915055208,1882484439
2583,881179100,491282192,818127112,1421683544
2584,4207505853,335333913,783530448,2771785690
2585,1695262141,3125891525,112953853,37781845
2586,237408710,1590802279,2011969313,753060115
2587,2799163236,2347694874,1438825487,3326352167
2588,1984443286,3493089364,4009419735,3440982293
2589,2424689179,2716318839,2019913123,3582434753
2590,3510259240,3545609073,1523934429,810090920
2591,784554291,723647374,3029065690,1989092436
2592,2817874349,1718019892,257550355,3430271122
2593,1322277009,571895535,1304953087,3977687404
2594,3299703749,215671080,1903340301,2005042003
2595,593027525,2131221268,2560084607,1001346479
2596,4089479388,4247319259,1102309472,298351259
2597,1365407143,1460017202,1395023949,2838744716
2598,1428153751,74892060,211160830,1549762099
2599,1347880368,3690487833,1503073789,1589902168
2600,1915708438,1827208222,869686034,2054958302
2601,1339042107,3235192422,2635447153,704622839
2602,883638879,2152418466,2401131429,1510016180
2603,602925323,3292250477,1575821804,3941227258
2604,2612602362,24719655,2559760684,527793927
2605,2880093470,1882063533,2865845595,3003069974
2606,1679715609,3943192662,34917154,1959291775
2607,1172432426,1303481774,1705454778,3217082402
2608,3298176209,2776390246,302965121,638359612
2609,113998063,2231943999,2018140034,2249252779
2610,54565059,3342046760,2998174159,4293811839
2611,1137454996,69374710,2256484197,3260976095
2612,2364174813,4115862686,2522890562,4169678894
2613,1273893213,3485745848,2943781519,4262199420
2614,3387585080,1518688311,1647014756,4258414521
2615,2963893440,1604555197,1319629636,3998053683
2616,1296962886,1732655396,2036988618,2373500662
2617,3297070292,2016165396,2769394617,3059546862
2618,613822378,392685822,3030218556,1115240539
2619,3532660005,216813540,4149708550,759692318
2620,1357536853,3777382790,788492261,3921385184
2621,1376754822,334733847,595308544,3992406904
2622,4095412704,1608893176,1645795582,2790107570
2623,697915259,1178716649,1371099410,224957991
2624,4152128275,2467776395,3572780959,2036208934
2625,104526130,3855078526,1908555053,3183984227
2626,3909336871,1852745180,3045075383,128663272
2627,3905344441,2269976169,1168964647,832412848
2628,1829823084,3867640554,3714735349,41338534
2629,3438503962,4089251949,723282590,3775892077
2630,2177263172,1869793754,2280528446,1382459373
2631,4045448882,78531411,4235170948,3530258081
2632,1155024537,1788823361,2018638826,1160342545
2633,766116933,1144844287,602198750,3600137276
2634,374334694,263003231,2823923704,2916601541
2635,834685747,2977398426,2981930803,3894557160
2636,57955077,207022887,2682775132,598651002
2637,3198545140,4284020454,2321485231,1748505399
2638,675318449,1210561500,3417580299,2882660744
2639,3488156908,3483943475,3810433017,1831710851
2640,2765958191,3165552251,854257912,4104951990
2641,771483990,1676836195,1311791008,1742258067
2642,2778270304,1482264585,3944787165,2526097612
2643,3430258147,2645566444,1017655697,588619892
2644,4111269122,2013335815,1045848006,340207638
2645,4049094085,3755495408,4215052048,1160474667
2646,2552063630,858950901,2170121003,2968769717
2647,2010332852,3015828051,2250780340,96587056
2648,1037569910,2903287431,801721264,1105223984
2649,894127542,1874839436,752440641,1486738801
2650,1625529887,1170718,1411778482,2027041414
