,0,1,2
2167,4055535421,1595302294,866224957
2168,2393759202,1828367313,1906886537
2169,4004189693,1440437851,543659409
2170,1407450509,1563071430,921050877
2171,3161201674,916348983,3411530490
2172,784011188,2441994666,1874544991
2173,1743771035,218960848,401470346
2174,3596737217,2610409939,2353160191
2175,210850388,836368853,3858685980
2176,1800722031,2499788008,3384460460
2177,2050640113,586378385,1930537586
2178,575726068,2694039628,3301386774
2179,3239440445,2582714670,1605845804
2180,3358793136,4245763049,3140530924
2181,567402106,1843810058,3018807112
2182,3108933100,2527169288,1933913169
2183,3345079735,4249754748,3082485830
2184,2862569349,3882161596,2147321742
2185,2587991248,3755223570,2675619661
2186,2536838451,199279389,2736122471
2187,1673538158,2796999769,1974583243
2188,2826781383,4193207741,1890551620
2189,4048768995,2214294396,2119528294
2190,203914247,3623401986,784024923
2191,2299204265,2594440904,2788663490
2192,1017856971,2802009629,3521790422
2193,3635685943,1421358395,1913563518
2194,981261686,1761159418,2112022812
2195,2775006672,2255206897,2122235239
2196,3098972320,364012760,3756724643
2197,4048645633,2856465922,1599062131
2198,2499686559,1654490372,2503830967
2199,1237440341,148457279,3433876386
2200,485963233,1311852083,1867587796
2201,1737078081,2849793199,553812202
2202,786934243,3863594237,408272124
2203,3019751660,1323302372,2391594578
2204,1440326869,773989691,987295957
2205,2419746927,497924941,1570374691
2206,149233098,354098883,1732720729
2207,3866331983,1761850841,1475913686
2208,3922244064,1526359518,761545818
2209,161636207,2427665248,2263056310
2210,209264024,66444568,1819143715
2211,1220721252,2504185619,4036800818
2212,1824187900,2130813254,669037343
2213,3481584799,636401521,3907144042
2214,295500581,859411673,3028474216
2215,3889386000,2550678516,2369008508
2216,1844568907,2912120650,3654842657
2217,318321009,315294724,1534909509
2218,3965106748,2057893504,3441120852
2219,3573407511,3823750226,3900686136
2220,1664434340,2613382668,171703573
2221,1467074195,1691023183,2928524245
2222,3847575038,2446227437,818910978
2223,198045635,1593532547,1204280312
2224,1618537001,2455424858,3533146680
2225,1017004903,3077339103,4284157306
2226,277768176,2935845270,1839206299
2227,3744663130,4240314936,2318688375
2228,188677547,2787714865,3535858568
2229,2222197760,2032864311,2966840776
2230,2563666076,1655750623,4019680140
2231,2318269590,4034800546,2877504529
2232,164491153,2033606589,4049554217
2233,3626638706,3711051910,199231568
2234,2986712891,2097144268,1194396485
2235,4149220448,848110021,734699460
2236,2499005069,4206373167,2646192259
2237,4294768237,494833419,3611928020
2238,2820116701,402476486,170844431
2239,2294830856,1055873322,2411750025
2240,1370161159,810041420,368971743
2241,3346376860,924187337,2467835786
2242,1421280902,231459962,3347814841
2243,3677353809,2303545821,1192908958
2244,1912915900,2611857458,2475168424
2245,416144287,520983743,3279657725
2246,3587122019,1851053548,2690468209
2247,2126456665,1592268114,1532314393
2248,1378540190,698217120,318483734
2249,3379749817,2250837918,3480838106
2250,1367991094,1824371184,1461236713
2251,1974854279,2745942348,3557211798
2252,4294809052,484437995,2958490068
2253,3991777786,1660639942,2554669881
2254,3535928539,1679703449,4173318394
2255,3986082071,3424523624,2106914902
2256,3741288876,1500884100,1309155255
2257,4144694875,4163409238,2840215414
2258,812620483,2094033895,3516750270
2259,2555788624,1652209639,3049184173
2260,1626233592,1728681897,4009439323
2261,1431278586,1484639575,1908404953
2262,125546815,1266054541,1275354935
2263,3654538865,458501266,3576941769
2264,2446377065,1275415527,129833776
2265,1573649840,147756224,1150284887
2266,2129767334,642804014,4058071186
2267,1144041469,2059367586,1611733041
2268,4009457603,3472935821,3498875645
2269,349535080,893612676,2131684502
2270,2424980822,2722250778,3042559584
2271,4105070729,683787112,1970417156
2272,1025668505,3201818545,3521769973
2273,885466930,2999595632,4226403175
2274,4144635803,477878289,3570541661
2275,659655716,3620794314,2245277961
2276,300605066,1304653220,3352006431
2277,3387116728,3024775633,3277654919
2278,2902259420,1506180914,2507303730
2279,4260469025,3901075263,2979719726
2280,1413167068,671346454,2552496902
2281,218885734,1568855883,1377704710
2282,3243960286,215939026,634537818
2283,3528494469,364505273,1214652489
2284,3798522472,2918674058,2152207832
2285,2934975072,63931747,2395420219
2286,2970116592,2749870349,1423320971
2287,2716822788,4136852736,2873335051
2288,864559032,1414564211,2076343947
2289,1594867384,1169354311,4096446863
2290,960046409,3364893435,14149631
2291,3070057421,3855967554,24134577
2292,561697747,1949420417,1262263587
2293,2622678704,510179922,689756889
2294,1374108594,4212987300,2754661872
2295,1049585481,1874507245,1473189657
2296,2297937692,2497380216,72582941
2297,1537817953,1354120060,851468150
2298,2795972881,1433641180,2921044920
2299,2165763625,1798682372,2285333618
2300,445001503,2113811888,1627853749
2301,4203781279,1752882239,3148863992
2302,2010148971,3268066242,3117176074
2303,2226775043,4062093689,4282932929
2304,3277129436,2521637114,2217471137
2305,387666221,1292039624,1429081012
2306,2900204901,306226911,1671359837
2307,2679133987,1757248424,2856324171
2308,3151050950,2917212156,3218487567
2309,3941552220,1064093468,1373778221
2310,1969765218,995858427,129442575
2311,2017035767,1847731534,3555745910
2312,1884555947,1415415311,557929014
2313,3041285650,2037827201,2702246575
2314,4263695135,2600699241,4231201121
2315,2979649026,1897407857,4043114758
2316,3291474202,1094594923,1116959286
2317,1709989515,1653392898,1053908056
2318,415246402,1874850413,1821477321
2319,1538642779,1329425683,310994506
2320,2723096688,1160523173,4212411847
2321,1857418781,1035831254,100550598
2322,2154261932,3697368254,1844225671
2323,1199471105,562498337,1843412411
2324,443717238,29200994,2466943575
2325,683147024,197141690,1091594303
2326,962781993,2585970804,3679410302
2327,3030930349,2390806787,1793198510
2328,3864767445,766120705,10506862
2329,2415190439,1049884837,1885781463
2330,3698251721,1402089893,1550317348
2331,3546218749,3555979596,355857700
2332,650273807,1272445661,2929725916
2333,599757473,2942496357,3651493018
2334,3438316734,825134594,1939167146
2335,658084317,697735252,3156692240
2336,4272793535,4108488808,3636072102
2337,3551206385,809655394,911996434
2338,2809506378,711143941,1507181751
2339,3973640402,1517026755,954886553
2340,4248218910,742727387,587131573
2341,3145306611,1008833902,2217146888
2342,937386528,4250030235,4145343987
2343,506465301,3794785987,3978564183
2344,3920619003,1999448984,3702872678
2345,3381232885,1118619183,1882179388
2346,1459926372,2940073102,3822101441
2347,2928227428,816197817,1853109611
2348,1160402338,3282516252,841875047
2349,1013062920,4013842281,4261754690
2350,2849135622,3800045121,916936031
2351,1019498547,3865615383,979882596
2352,2390876348,2814746603,3876204923
2353,226729215,531132310,2817861319
2354,3625678114,174938061,496869117
2355,2434743660,3563421781,3314270469
2356,3743204028,2615547109,708781937
2357,357846337,4227921806,2368969112
2358,2359313129,1624111106,56077464
2359,3112451987,4230215117,3429724721
2360,172016430,3327215855,175033882
2361,1674093672,2346293997,60398125
2362,958372661,236684871,2441578689
2363,2320990046,4225508442,4262548374
2364,2031926713,1183913874,1283460163
2365,3355316761,3866222470,3304195472
2366,1656345385,4205587862,991273157
2367,3386616773,815807518,1841615927
2368,4175633874,4046768215,708945811
2369,5103350,1605603751,2447451857
2370,2261180029,2535703367,4133940395
2371,3692072689,2660664925,2876795929
2372,3327208384,1422903117,1759556726
2373,4229254821,1751747137,1485410561
2374,2640667246,2298045094,2712149542
2375,804093074,803918639,1223881958
2376,4141187972,2283194761,2282889940
2377,1729500978,1922142266,1159274602
2378,2236685355,2812927864,3852173699
2379,1173872203,1409985990,1371841781
2380,1888725993,3007988833,3965096398
2381,1558740283,536665720,1532294690
2382,1013328717,4115459934,2817305996
2383,882248698,3435320531,631931084
2384,2303823867,1700040967,816358779
2385,563895286,212338157,3279567446
2386,4171386673,4019202076,1149728484
2387,3617374216,865329742,3908228700
2388,2255087837,3345807588,407388831
2389,1078058549,3222334454,1927231862
2390,2403958571,1252103301,2866137711
2391,2003721403,1402134281,3576024576
2392,503864477,1607225424,3220088107
2393,2701500883,2369775971,4290273578
2394,2865311691,1154260806,1730207921
2395,988378012,2987431679,432559028
2396,4154923053,2897275993,3598121343
2397,1218991058,1396646790,3341834039
2398,2803740118,3415335019,2484325999
2399,1364388397,3540035428,3070416467
2400,2383709807,72803414,2134127924
2401,387367820,143818209,1624445368
2402,778521863,3684233008,439101249
2403,702077289,390691768,2669428427
2404,4047613096,3200899736,1062818278
2405,282791095,2822834190,4053909098
2406,3993062809,1507814966,3516828575
2407,1956584019,2230220831,739035858
2408,2344234457,1711996534,4155419773
2409,3627365781,469631193,1945154458
2410,1526122186,2126352852,2352397470
2411,1887475889,3732763454,9887081
2412,2156544930,941859896,2184974820
2413,2321575984,2325247113,1298220022
2414,2882669474,1120809653,632478312
2415,3941832480,1923743572,303784661
2416,2638186108,1788439204,140767862
2417,1617725842,2240042215,3456575452
2418,1086048339,2475267841,1844859342
2419,1785118000,4116526979,3694961526
2420,2482433133,3456506489,473864103
2421,1304009327,1511355858,1429163910
2422,4057860861,2921454233,2489066346
2423,3831013300,2439904188,1176654322
2424,1119859405,2367248008,719324870
2425,614907988,4167213663,692671732
2426,3174672499,1760998594,1602794996
2427,3365160444,3215022150,1645826030
2428,4010280166,4065745512,156370348
2429,1375593268,3184981492,1976295619
2430,1886323970,1339817725,3201272832
2431,2526365239,1499330109,1666038131
2432,3738686470,2690910880,2938011834
2433,2746076263,2099713483,622529966
2434,1244570279,3957555212,3497463277
2435,715371302,4287411837,3354592185
2436,2042378688,1093730129,2759471875
2437,4643133,1715862244,420898025
2438,3785377689,3183878053,1550221468
2439,2580655886,830273397,858780685
2440,691635657,1852127116,3086652141
2441,3054679291,3114787544,2138616909
2442,3490563207,1949887299,1641753942
2443,1999779712,3059429506,3406604977
2444,4232609928,1603545168,896140991
2445,1302578185,1354435149,1129514612
2446,2773258953,2724674592,3418302542
2447,3972194441,1167330142,3749858187
2448,1085600252,1480212569,2601139915
2449,3453098409,2240882600,1205245399
2450,2829503797,3264472581,2619933031
2451,3610064217,3916855650,4176511187
2452,977916795,2224433744,2800514515
2453,288496748,3284216132,1118140311
2454,590508139,2927341313,3998700888
2455,3058609187,3327089393,4138089767
2456,3645400587,858705805,3126304879
2457,728798232,3086187017,1721733977
2458,3905093083,3213755402,2869341035
2459,1893492359,2280750360,2487394343
2460,3224087679,2844552411,1432912843
2461,2296269957,2085804808,3778494696
2462,3153452931,3209537084,849583358
2463,1876036320,2512585472,2373960856
2464,2932878247,4166734273,3221089567
2465,3803985594,1784981891,3655505389
2466,1579838023,2579165521,4215920153
2467,713441273,816146888,1259908401
2468,607301978,623927086,1975356064
2469,3358803332,228624247,1365967962
2470,2088510347,3957472595,514436046
2471,292966284,3864855706,3026345874
2472,47796784,1884855570,1259357076
2473,2752224443,381865201,2141098034
2474,31313445,2182518866,1523809980
2475,1910250389,3179850978,158984579
2476,905291096,103631261,3806634455
2477,1561032484,1449575862,347549193
2478,1758200425,3958874924,2398119867
2479,1830278531,2864622406,3506002087
2480,3498372416,2590707428,687694390
2481,2252466470,2379729840,714050719
2482,1234579754,1181212309,186891076
2483,2842760167,3052010901,2690556689
2484,802403107,3603456530,1441877197
2485,2712979875,2689617626,4141014002
2486,1208683857,206873137,1564833198
2487,3394959672,1206108048,2163487517
2488,2531211404,485003359,2412321665
2489,3442407672,677103729,3137274925
2490,766484246,2978533873,2155503619
2491,2814229619,490453372,977789531
2492,2064139442,3913261124,405398125
2493,1644153649,1804920061,3142696176
2494,2524115660,157318196,3562294723
2495,3122817095,3536779950,1702792418
2496,63081394,1612416083,29892878
2497,69629195,1513549323,1108464205
2498,286056701,3774332197,82695529
2499,1600102050,53800264,647595842
2500,4028146638,4067233299,1544476588
2501,1842576542,1091950181,4095769872
2502,2971824070,3054114211,2453266338
2503,126747020,1090977500,1700681194
2504,3032495978,1589900044,953481522
2505,4078667183,1456124000,3440857929
2506,1341801525,539459109,4080202785
2507,2807208531,3197703417,711168116
2508,2641363266,3877792335,2835768921
2509,1304056508,968835207,2410799311
2510,4045971206,1460189319,3813269443
2511,3142882356,336814856,34511976
2512,906369128,941780809,2218478231
2513,4158347406,351903844,3728560798
2514,3784796246,1072847725,2440594563
2515,2857574589,3690208479,2617440855
2516,850172924,652575063,1402347817
2517,4165633792,3776771134,3475638555
2518,1639030462,3413080899,3384761558
2519,2528712281,3046948816,3256330688
2520,4178139442,3902375280,190664094
2521,2400760194,3207487895,1797064607
2522,2423171382,1899864216,2644692394
2523,2488225395,467700815,3020752026
2524,355207822,1312312071,67662887
2525,1213900419,1704938931,1904799943
2526,3750130945,929102723,2703585993
2527,1238358818,3389771856,2618406677
2528,4117959134,607530084,174489697
2529,814090432,2893133431,2478749650
2530,2176298472,53057712,3666420276
2531,1057797377,3198810572,3718846406
2532,1230957598,2908224421,2131870615
2533,432310120,1414635287,1799488138
2534,3054521363,3675916666,2574038817
2535,1222721357,3949536943,4026424939
2536,831225391,3479805416,4291817893
2537,656704348,3184883383,68072596
2538,3364555876,1412782085,573201986
2539,1220459143,760936876,2169396063
2540,2516760131,288691166,2216109822
2541,4074730874,1339673747,765435042
2542,4043460434,4291298142,4201440010
2543,1497744289,890827444,2749140194
2544,1759989491,3243940829,221284233
2545,633498783,156392415,4129050705
2546,1987871546,688095173,613321545
2547,357657852,779147086,1260513518
2548,2281855329,3926445854,3172202850
2549,2066142834,2402263518,718087882
2550,1279577569,908853272,1920307130
2551,3854207107,1849390101,597961476
2552,3228566186,2046574964,663402255
2553,1286495247,1481096558,1548179033
2554,2219517731,1991814202,2199916653
2555,2925236279,3642991971,19273237
2556,3179285485,3379908459,2993372269
2557,1228289042,863554314,2771712242
2558,2660905683,3667861200,1430340586
2559,2538288114,3874636164,531504050
2560,1674659216,2320344695,3911550145
2561,50633336,2423130432,346026726
2562,1487445356,551404165,621225658
2563,3848784350,1246696713,933413863
2564,1929986784,2905208902,26995423
2565,2518196774,3992582534,265287470
2566,2395079291,1794467983,2057054731
2567,2418457424,3267289401,1332036854
2568,2529602190,2340724870,3838985726
2569,177328440,3695750618,2803460271
2570,2967847157,2181932549,1089710294
2571,2886459657,4290760082,1938714263
2572,3340116747,3403310267,3256888569
2573,2632318331,2916211435,4254378641
2574,1193485639,4024102381,3665575923
2575,2434915414,2013832901,1872325979
2576,1384863911,3402338581,1944489249
2577,497280996,1164381468,2136836086
2578,4098029494,1885935206,1612631195
2579,2219193913,335851094,3471815115
2580,3334927611,483374739,1588505435
2581,1031951967,3216781819,604869011
2582,1971318591,3807378032,3533980890
2583,1929076427,1507773302,45809825
2584,2393531627,3375144818,2621548848
2585,3533740431,1178338106,1061198506
2586,4027030468,2089871438,1029185452
2587,1803882895,2717240788,4257652798
2588,980506436,1910388291,1815264893
2589,1868338062,408804340,2461968127
2590,2239053194,435411290,1794967097
2591,1977272620,4211396293,474419025
2592,169990863,787750553,3417368182
2593,4247380368,313708144,452659689
2594,3104622446,1313709960,522589961
2595,647447751,4057254656,1807826346
2596,1390376951,2866779057,1452055804
2597,4100481599,1330452834,3488877804
2598,768313530,512502156,2097142182
2599,1647147971,3988102928,678382993
2600,2855914591,3992906363,780541821
2601,2351713920,3346514714,3052835169
2602,4121322497,546525784,4293394872
2603,1434293872,2828329303,1166412616
2604,2967257837,83888128,3311516684
2605,2615248190,2974978260,1838851554
2606,632322449,1650622843,3952350738
2607,430384532,291621044,2190680529
2608,3465863476,1866079208,1886395176
2609,1295262373,2232355222,3083782827
2610,3650687153,2627535729,4217380834
2611,3868688997,2145706658,104826814
2612,99272724,2709341457,2833458349
2613,2351905551,2092854073,1545102149
2614,113710480,2071161832,2641645903
2615,230069253,4199838001,2952844696
2616,3123372714,3062551131,1450077395
2617,3984079841,2802102327,395584268
2618,2413880489,908987994,3070869050
2619,2978065611,3870521174,949345894
2620,2926742598,350303425,4057618637
2621,1640011365,1171127666,1808208950
2622,1764928003,1089387219,3022004775
2623,2331420505,746038171,3556648590
2624,51662296,1112339019,3515818261
2625,1545280281,4291066287,884343459
2626,2376642504,3564146594,3298709015
2627,1715278647,1058639646,1704640209
2628,793328677,1167727254,1296627894
2629,4238312826,2180253786,4032037345
2630,1729356241,2467506719,1411896697
2631,2882408427,2145596697,2570570609
2632,336553499,1062470813,583677715
2633,1847949047,1550619966,497838473
2634,724264962,854068875,1463118913
2635,4006888595,364571267,97116109
2636,1498180032,3291541624,2341614392
2637,1478448732,1475104930,697744550
2638,390433903,4013120615,4292792176
2639,2550537319,3944500248,3744006584
2640,1335888049,3047419695,4149787769
2641,60319711,3127752059,1635018880
2642,1712086658,1317409468,1068248565
2643,2351944658,4195205582,2457465270
2644,3509822693,1592235636,788659658
2645,2387555745,530877343,3717492056
2646,3646660026,937323222,2625991959
2647,2356405364,2865927459,1583240723
2648,3646948950,2629096796,756277369
2649,1326177548,1801887268,1555247016
2650,2121291432,1854280980,2427194714
2651,279082853,955186550,946252824
2652,2712734744,16305492,3108341860
2653,652255756,3729525986,925182827
2654,426336115,2918494136,1152460696
2655,1972410350,1911331070,2173223296
2656,1351118368,330929242,1506037600
2657,1523740559,714673646,3683774986
2658,120987670,1732122243,1921396564
2659,161518390,2055755802,2912737938
2660,2751003965,2217580831,3844359479
2661,4269545913,3863433972,3539104675
2662,2432156049,1606459692,322839417
2663,3859296538,2902147327,1507414978
2664,3552063225,1113103187,191373736
2665,3348025331,2116445478,1952182205
2666,2298570139,3006385494,4010617736
2667,2671810031,2795179709,2743796703
2668,1183440531,3651107004,490149639
2669,363953655,2621720605,2014611294
2670,1017650694,3399155661,527225466
2671,288270671,607672638,3555423091
2672,655184622,3497681969,1093233957
2673,2089082324,1998578453,2566528793
2674,1563159155,3540063996,2548172828
2675,1390369402,104567158,55605991
2676,1664547448,1813616125,1024093252
2677,1011175248,3076312194,2133895335
2678,136168999,3405780729,3816344153
2679,3694581488,2220827387,2714848877
2680,832229869,419297219,3026720832
2681,755398248,3494727028,3911235868
2682,1295062605,3396315752,2352577410
2683,3341420975,842575189,4039820984
2684,2263111005,2086735131,929600897
2685,719152053,764012001,4139320276
2686,3252718726,2086223343,483879446
2687,305389923,4135389602,360896766
2688,1049619282,218647770,1692343713
2689,1791921031,1274194081,4232224287
2690,972283342,1652478795,1936219055
2691,2238597633,2462898472,1812733576
2692,2882442970,195074872,2809462092
2693,3863323264,2526786725,3292204342
2694,834323300,4148811740,3740823051
2695,334005556,4084758596,2857679451
2696,1621891872,3657377652,1528718466
2697,486618034,3234945651,1304920329
2698,232998608,2979014149,3517106955
2699,2442365490,3783276989,1561443880
2700,3005817815,862783255,4270481107
2701,1773138544,2275425085,2427601519
2702,2497427902,3292828291,1927095464
2703,3914214796,155154223,1464481540
2704,4263563026,1077830428,3780950155
2705,1647078767,407685827,2672776528
2706,726882250,598926204,3226040761
2707,687194647,1398802326,3491326202
2708,3394404504,1276396851,790932930
2709,2950578882,1957189572,2899107061
2710,1652502270,3733270514,2606609743
2711,70863268,2765741207,526541286
2712,3000251039,4170790329,120120677
2713,3629995303,394527268,937372197
2714,1739705425,3057874280,3690578386
2715,3523717681,4162595146,2764239279
2716,550216310,1322935644,926870486
2717,3943710288,1851471699,4256266443
2718,3325630321,1713679455,294105480
2719,1838503470,4129516380,915460025
2720,1290340190,2134756608,2896758509
2721,506189976,823743994,3234056780
2722,1174703585,4021025211,1968677408
2723,493528412,2847436929,3520917339
2724,1040373071,3439224493,2361980405
2725,3301896114,2518663522,1852010508
2726,2148023090,22169456,731626896
2727,3076889103,4091421460,1797902598
2728,2840377435,762752965,1833298119
2729,584307874,3543276939,1584575530
2730,2041742411,2409779389,2603434481
2731,2102645578,1480585768,2594365249
2732,235432571,2673277023,1324212419
2733,761546290,282684035,3653426066
2734,2111987673,540456632,1065278240
2735,2782822255,490196921,774684096
2736,1244730661,2827692832,4254532467
2737,3063031293,2231867337,3728244969
2738,682473731,378558608,769420814
2739,1843298821,1419984003,203588402
2740,3481234530,1837556474,4249937288
2741,3219351007,1497168969,3094617293
2742,2785786566,1698744431,817397922
2743,2964286723,2916702081,4116361032
2744,3847072785,1781004392,4005287542
2745,1180399538,2245437221,599343656
2746,2936395111,1028003037,2900621928
2747,3881380891,3134657978,1456232383
2748,1770292551,2077146273,3193444549
2749,1095216440,1941749610,2575214191
2750,2554455603,3636605276,3312576873
2751,3120152063,2408263323,1236101691
2752,3867058785,596850880,1673717455
2753,1158650899,3830566164,3038818170
2754,892916469,2111812677,1445199336
2755,1958121825,665669160,2216278397
2756,1013658721,2115029069,3956603400
2757,3908596314,1372055568,1266848208
2758,1535121747,3296381377,2255886414
2759,390365774,2536609776,1755404823
2760,1531092703,3434166280,1116127864
2761,3469385735,3466405936,2505127666
2762,2273831835,1097755754,782007256
2763,3313725761,3650942423,1030682796
2764,65387642,1335383938,840920597
2765,3997407015,143492659,2763806766
2766,3454423382,2326061569,3873178804
2767,3945002831,3897361908,1933399892
2768,2207728199,217327848,2388012241
2769,1373975134,2883894625,202509668
2770,1341580643,1191335425,2149420291
2771,1990966909,3849252690,4108668138
2772,2119869979,802313700,3700096329
2773,2838076785,3861549461,3590186427
2774,3038857209,2286566254,4030114231
2775,3717066428,3672792449,1932192961
2776,3343488932,547271418,4152200259
2777,453620794,2225162966,1664456298
2778,2894905147,1760105369,766105968
2779,484074337,4212144168,3183817285
2780,551186787,3411181680,1714196942
2781,1298577359,1678739763,388219729
2782,2545648051,3497271296,109962575
2783,78678664,1860235610,3030128745
2784,992941479,2051769461,370239678
2785,1914649666,3150440494,2970256313
2786,1019121474,2470980941,3355831414
2787,1219282913,2569422854,3352348850
2788,426163478,3102320877,2958757497
2789,818074806,1942475627,539617742
2790,594769096,2675441986,1643584183
2791,180801141,2630978341,596190223
2792,2172284008,3929281412,691220875
2793,1482702535,669682985,1337178033
2794,2903817638,1113559427,2374723415
2795,3797811614,219622006,392174617
2796,492162432,1150535506,237271486
2797,2204487508,2151190362,1221662207
2798,44655848,986041166,3538173275
2799,2332754223,1131765713,1618026288
2800,2484790863,315312625,807143787
2801,298430713,2690016419,632098701
2802,3382002373,2233957142,2758522292
2803,3961070111,3608865902,1563210154
2804,2230982821,1803343910,2171826129
2805,1924316403,4278268663,3234798576
2806,230641389,257513129,4199879471
2807,3562007299,4168942771,453543955
2808,847720416,3213637308,2056777858
2809,1512326614,1519820873,3989843
2810,3564629727,365485612,1058664841
2811,3416004195,2373300290,2039385966
2812,2039914126,3758659518,3744702454
2813,681777065,895927420,3175659844
2814,241912479,854505264,1436565668
2815,3162967221,1533132369,1763780861
2816,3671246524,1274172403,1474226797
2817,3045298949,3115380313,3735167559
2818,1782795268,182126446,4051619991
2819,1239069093,2405862358,2336983719
2820,1573524148,1030054027,3125809403
2821,542421454,1667927476,2046182027
2822,2431982946,3516534774,2367825201
2823,2403959622,650269552,1539060368
2824,1049254661,4109723338,1309242941
2825,510236004,3230972705,2979920812
2826,3195632986,3715534813,4067518344
2827,876387211,4095232254,312195125
2828,4032306631,4198771578,3629059136
2829,3053640329,3425183643,3167702054
2830,1655507876,1852349869,509390889
2831,3352975039,4101672989,2397461260
2832,3409092713,1859521651,1176697379
2833,1592723516,3827489919,2349744737
2834,2592242665,640718478,3076784922
2835,2940123350,3835782924,1444712186
2836,1438803884,1874727053,4080682773
2837,4004235431,836479331,1839269976
2838,1755193586,2637409035,2457331577
2839,3855579123,919966869,2977850704
2840,2906143374,2362447414,3533284967
2841,3012214944,771782000,1699491665
2842,30207363,3865958750,806533008
2843,4237622077,630104167,357506296
2844,2463707865,3434976460,1538879853
2845,2887707251,1259427589,2677321069
2846,3747842828,2629052131,2163495440
2847,1386081281,2671628709,4053597190
2848,2473951079,955783179,762722035
2849,4019319618,3487898458,1337520086
2850,3070460987,3819289052,1493574578
2851,1389359470,3820076858,978348278
2852,502528334,4219827448,1937112309
2853,4186168172,3673733191,439216940
2854,3666240722,2964740780,2344888411
2855,3350605066,558584996,1841082100
2856,1757100219,134353563,1612737145
2857,3819840172,583103339,3449093794
2858,1292359695,1757779493,2180986484
2859,306112139,1964988745,1878691752
2860,3594883395,1401325441,4142919917
2861,3731375604,260031164,3969362645
2862,1982632575,184008665,641644928
2863,1548152597,499852044,3538380606
2864,1538760745,36224868,2381479662
2865,1233325662,1010294903,302267576
2866,2046016271,3943791796,3816548661
2867,1546543375,3495574849,306816972
2868,3633451886,2993283499,1149302309
2869,1289064029,17293907,1541807052
2870,3903509840,24571770,1164183580
2871,2899896229,1235338355,1943469803
2872,1320997243,1129050773,3297472750
2873,3360652441,330508283,2840967482
2874,848201816,2477080743,3755892933
2875,1198750932,2670450744,3229120655
2876,2372733180,3024597208,3924878131
2877,2204572393,1960387517,1959275524
2878,1484804618,1716679395,4038256638
2879,2501564662,2113310545,2759316560
2880,1082708748,2544676113,2246966558
2881,104908622,167152036,528799935
2882,735363988,1820363809,2794668434
2883,1482886529,1803112607,2390850811
2884,2840673791,1590397334,151961980
2885,538295043,2688761712,21049730
2886,2278232505,3899353503,3306305662
2887,2750104339,3865198553,3206435936
2888,410725468,2362708075,1201822397
2889,26532218,1744149313,913601297
2890,1595374839,3550473325,1551962566
2891,4080111720,856798973,142733658
2892,663937322,746805534,179783881
2893,3669611603,522667218,4068203708
2894,3376705532,1867054082,588382240
2895,675616064,1632484201,3239697336
2896,2613512943,1304595156,436825994
2897,683352679,2049340216,1052816310
2898,2730350236,1519603239,1747508147
2899,284321009,2614247566,1313399848
2900,137584915,4130923376,669181831
2901,364835683,1637452024,717335096
2902,3970529069,2888962434,379167301
2903,3703587845,232834572,415339501
2904,1650713910,2598289871,2422841507
2905,3550245340,3122613735,401923110
2906,968013099,1198498068,4067118129
2907,2073552456,4174519934,1924230343
2908,2798395354,2977717829,3084837565
2909,1145714950,1845537866,1860861438
2910,1799794842,734152885,3420662407
2911,3618015613,3108803013,419560728
2912,1324519646,1334386007,3322106934
2913,526657005,3244380064,1508427680
2914,2741810516,2183729019,2999946918
2915,2595435234,2505441060,2837952198
2916,3180281082,870594740,4101856718
2917,2553758730,1181429243,2808833882
2918,1165052272,3752337842,3202508661
2919,1936052740,3920939024,2666608198
2920,4261514533,3581159753,364113097
2921,3119659295,563045762,262543523
2922,1738824978,4238748379,3909099966
2923,1908229546,3005908260,2494806708
2924,2289907679,1423616669,4139452171
2925,4217606489,1460732911,125445786
2926,2608160202,1699589652,3645834731
2927,1788532307,2292372813,2601623181
2928,2353697196,3973433719,3153573297
2929,1716737715,1022558885,1329185476
2930,626556918,4182197064,1769309040
2931,1165208660,3798051221,133597830
2932,1502693558,2223701177,2438680849
2933,677354238,4288542627,2526181947
2934,812269525,4107775237,2832295515
2935,2786736825,812453035,677130888
2936,195684294,956325725,2331949914
2937,3275068621,1803270005,185526756
2938,1194603786,301747053,2685940621
2939,379727692,1102295574,68815415
2940,1087796695,2955870572,183276985
2941,727998393,3082342127,1798128353
2942,2669340389,1585865916,4140478963
2943,2454123708,4290257436,3466780022
2944,1088691465,202615491,419605316
2945,2743330047,1813307658,3604761433
2946,1203128345,3045489368,1658438684
2947,1670236068,4096496521,1488729701
2948,583075763,2629036999,4008324266
2949,1607046447,4032528913,3441569553
2950,1114141067,3516466194,3954491249
2951,2561702501,330290620,4164704960
2952,2261538122,2116240427,1447837944
2953,2466355242,779595336,2269229865
2954,3789417103,4108881673,4110994973
2955,1641652564,933168613,2864069337
2956,87038294,3969222697,2848366354
2957,1260489107,973621389,630982871
2958,32970883,3181073219,3657986514
2959,2183827511,115221389,3375284438
2960,2206937044,3365369484,2427179213
2961,3805020314,465402532,2208229112
2962,678084742,1194205576,4001681959
2963,2597114835,3043796481,135208053
2964,3637264073,3502954256,4243839761
2965,4045647309,1997631184,4247702057
2966,3883239672,995901464,2689161200
2967,933520334,1393278766,1616855127
2968,1464294964,593510288,2815302365
2969,3029955455,413795931,702970656
2970,4193132218,3666800369,1721457646
2971,2417516461,3505138871,3498034816
2972,4129267473,2960459157,375256645
2973,3142354282,2868976463,3397899333
